branch_id,branch_code,month_number,month_name,tier,province,city,compliance_score,risk_score,exceptions_count
32,SMA032,3,March,Small,New Brunswick,Fredericton,92.73,7.27,0
32,SMA032,4,April,Small,New Brunswick,Fredericton,92.38,9.53,1
32,SMA032,5,May,Small,New Brunswick,Fredericton,93.01,8.21,4
32,SMA032,6,June,Small,New Brunswick,Fredericton,90.34,10.81,3
32,SMA032,7,July,Small,New Brunswick,Fredericton,88.83,10.82,2
32,SMA032,8,August,Small,New Brunswick,Fredericton,86.09,17.36,3
32,SMA032,9,September,Small,New Brunswick,Fredericton,82.88,16.85,0
32,SMA032,10,October,Small,New Brunswick,Fredericton,81.9,17.69,3
32,SMA032,11,November,Small,New Brunswick,Fredericton,82.84,19.71,0
32,SMA032,12,December,Small,New Brunswick,Fredericton,86.09,14.07,2
33,SMA033,1,January,Small,Manitoba,Brandon,87.28,13.43,1
33,SMA033,2,February,Small,Manitoba,Brandon,90.25,11.79,3
33,SMA033,3,March,Small,Manitoba,Brandon,92.69,9.1,2
33,SMA033,4,April,Small,Manitoba,Brandon,92.16,8.65,1
33,SMA033,5,May,Small,Manitoba,Brandon,94.63,5.73,3
33,SMA033,6,June,Small,Manitoba,Brandon,89.08,10.27,2
33,SMA033,7,July,Small,Manitoba,Brandon,89.35,10.88,0
33,SMA033,8,August,Small,Manitoba,Brandon,84.69,16.62,2
33,SMA033,9,September,Small,Manitoba,Brandon,84.31,14.99,3
33,SMA033,10,October,Small,Manitoba,Brandon,82.52,17.09,2
33,SMA033,11,November,Small,Manitoba,Brandon,86.51,13.82,2
33,SMA033,12,December,Small,Manitoba,Brandon,83.62,14.83,4
34,SMA034,1,January,Small,Newfoundland and Labrador,Corner Brook,85.12,16.79,4
34,SMA034,2,February,Small,Newfoundland and Labrador,Corner Brook,90.47,11.38,0
34,SMA034,3,March,Small,Newfoundland and Labrador,Corner Brook,93.55,7.33,4
34,SMA034,4,April,Small,Newfoundland and Labrador,Corner Brook,93.24,8.24,1
34,SMA034,5,May,Small,Newfoundland and Labrador,Corner Brook,90.19,8.94,3
34,SMA034,6,June,Small,Newfoundland and Labrador,Corner Brook,90.86,8.87,4
34,SMA034,7,July,Small,Newfoundland and Labrador,Corner Brook,88.71,10.01,4
34,SMA034,8,August,Small,Newfoundland and Labrador,Corner Brook,84.47,17.04,2
34,SMA034,9,September,Small,Newfoundland and Labrador,Corner Brook,83.36,14.95,1
34,SMA034,10,October,Small,Newfoundland and Labrador,Corner Brook,83.36,15.64,3
34,SMA034,11,November,Small,Newfoundland and Labrador,Corner Brook,80.79,18.18,3
34,SMA034,12,December,Small,Newfoundland and Labrador,Corner Brook,85.5,15.34,2
35,SMA035,1,January,Small,Nova Scotia,Sydney,87.52,13.6,0
35,SMA035,2,February,Small,Nova Scotia,Sydney,90.63,9.16,0
35,SMA035,3,March,Small,Nova Scotia,Sydney,93.85,4.75,2
35,SMA035,4,April,Small,Nova Scotia,Sydney,93.16,7.9,0
35,SMA035,5,May,Small,Nova Scotia,Sydney,91.32,7.91,4
35,SMA035,6,June,Small,Nova Scotia,Sydney,89.91,9.52,2
35,SMA035,7,July,Small,Nova Scotia,Sydney,86.82,14.92,3
35,SMA035,8,August,Small,Nova Scotia,Sydney,84.93,17.41,3
35,SMA035,9,September,Small,Nova Scotia,Sydney,83.73,15.55,4
35,SMA035,10,October,Small,Nova Scotia,Sydney,82.2,16.94,4
35,SMA035,11,November,Small,Nova Scotia,Sydney,83.68,17.85,3
35,SMA035,12,December,Small,Nova Scotia,Sydney,83.53,16.03,3
36,SMA036,1,January,Small,Quebec,Gatineau,87.0,15.25,3
36,SMA036,2,February,Small,Quebec,Gatineau,89.02,12.85,1
36,SMA036,3,March,Small,Quebec,Gatineau,92.11,7.51,4
36,SMA036,4,April,Small,Quebec,Gatineau,91.87,8.59,2
36,SMA036,5,May,Small,Quebec,Gatineau,92.9,5.73,4
36,SMA036,6,June,Small,Quebec,Gatineau,91.13,7.0,4
36,SMA036,7,July,Small,Quebec,Gatineau,87.58,12.51,1
36,SMA036,8,August,Small,Quebec,Gatineau,85.92,14.06,4
36,SMA036,9,September,Small,Quebec,Gatineau,84.15,16.09,0
36,SMA036,10,October,Small,Quebec,Gatineau,82.47,17.72,4
36,SMA036,11,November,Small,Quebec,Gatineau,83.5,16.57,4
36,SMA036,12,December,Small,Quebec,Gatineau,85.12,15.14,4
37,SMA037,1,January,Small,Manitoba,Brandon,89.08,10.19,4
37,SMA037,2,February,Small,Manitoba,Brandon,91.25,10.13,2
37,SMA037,3,March,Small,Manitoba,Brandon,93.82,7.92,0
37,SMA037,4,April,Small,Manitoba,Brandon,92.61,9.21,0
37,SMA037,5,May,Small,Manitoba,Brandon,91.82,8.29,2
37,SMA037,6,June,Small,Manitoba,Brandon,91.51,8.05,0
37,SMA037,7,July,Small,Manitoba,Brandon,89.77,9.4,0
37,SMA037,8,August,Small,Manitoba,Brandon,84.42,14.1,2
37,SMA037,9,September,Small,Manitoba,Brandon,83.06,15.46,2
37,SMA037,10,October,Small,Manitoba,Brandon,81.35,18.94,0
37,SMA037,11,November,Small,Manitoba,Brandon,83.91,16.46,3
37,SMA037,12,December,Small,Manitoba,Brandon,85.87,14.29,3
38,SMA038,1,January,Small,Northwest Territories,Yellowknife,86.16,14.01,3
38,SMA038,2,February,Small,Northwest Territories,Yellowknife,91.05,5.64,2
38,SMA038,3,March,Small,Northwest Territories,Yellowknife,91.22,9.11,2
38,SMA038,4,April,Small,Northwest Territories,Yellowknife,93.61,5.98,0
38,SMA038,5,May,Small,Northwest Territories,Yellowknife,95.09,5.88,0
38,SMA038,6,June,Small,Northwest Territories,Yellowknife,91.49,7.37,4
38,SMA038,7,July,Small,Northwest Territories,Yellowknife,89.93,10.53,1
38,SMA038,8,August,Small,Northwest Territories,Yellowknife,85.58,12.99,2
38,SMA038,9,September,Small,Northwest Territories,Yellowknife,82.53,17.09,1
38,SMA038,10,October,Small,Northwest Territories,Yellowknife,82.17,17.45,3
38,SMA038,11,November,Small,Northwest Territories,Yellowknife,84.17,15.38,4
38,SMA038,12,December,Small,Northwest Territories,Yellowknife,85.66,16.04,0
39,SMA039,1,January,Small,Nunavut,Iqaluit,86.86,14.04,3
39,SMA039,2,February,Small,Nunavut,Iqaluit,90.76,9.44,4
39,SMA039,3,March,Small,Nunavut,Iqaluit,93.68,6.28,1
39,SMA039,4,April,Small,Nunavut,Iqaluit,92.66,8.43,1
39,SMA039,5,May,Small,Nunavut,Iqaluit,91.57,8.18,1
39,SMA039,6,June,Small,Nunavut,Iqaluit,91.59,8.05,4
39,SMA039,7,July,Small,Nunavut,Iqaluit,87.98,12.76,1
39,SMA039,8,August,Small,Nunavut,Iqaluit,86.04,15.23,4
39,SMA039,9,September,Small,Nunavut,Iqaluit,85.65,14.82,1
39,SMA039,10,October,Small,Nunavut,Iqaluit,84.17,16.89,3
39,SMA039,11,November,Small,Nunavut,Iqaluit,83.01,17.12,4
39,SMA039,12,December,Small,Nunavut,Iqaluit,83.65,18.01,0
40,SMA040,1,January,Small,New Brunswick,Moncton,87.75,15.9,2
40,SMA040,2,February,Small,New Brunswick,Moncton,92.16,7.88,1
40,SMA040,3,March,Small,New Brunswick,Moncton,92.2,6.55,2
40,SMA040,4,April,Small,New Brunswick,Moncton,91.4,7.93,2
40,SMA040,5,May,Small,New Brunswick,Moncton,93.51,7.55,2
40,SMA040,6,June,Small,New Brunswick,Moncton,89.74,9.36,3
40,SMA040,7,July,Small,New Brunswick,Moncton,85.67,14.98,3
40,SMA040,8,August,Small,New Brunswick,Moncton,85.39,14.92,2
40,SMA040,9,September,Small,New Brunswick,Moncton,83.68,14.32,4
40,SMA040,10,October,Small,New Brunswick,Moncton,82.44,16.81,3
40,SMA040,11,November,Small,New Brunswick,Moncton,83.15,17.54,2
40,SMA040,12,December,Small,New Brunswick,Moncton,86.48,12.46,4
41,SMA041,1,January,Small,New Brunswick,Moncton,89.06,11.06,2
41,SMA041,2,February,Small,New Brunswick,Moncton,90.57,11.38,0
41,SMA041,3,March,Small,New Brunswick,Moncton,91.17,8.63,4
41,SMA041,4,April,Small,New Brunswick,Moncton,93.92,7.38,2
41,SMA041,5,May,Small,New Brunswick,Moncton,91.38,8.35,0
41,SMA041,6,June,Small,New Brunswick,Moncton,91.23,10.28,1
41,SMA041,7,July,Small,New Brunswick,Moncton,90.94,9.75,3
41,SMA041,8,August,Small,New Brunswick,Moncton,83.09,18.94,2
41,SMA041,9,September,Small,New Brunswick,Moncton,83.55,17.9,1
41,SMA041,10,October,Small,New Brunswick,Moncton,82.66,15.6,0
41,SMA041,11,November,Small,New Brunswick,Moncton,82.78,16.3,3
41,SMA041,12,December,Small,New Brunswick,Moncton,87.13,13.27,1
42,SMA042,1,January,Small,Northwest Territories,Yellowknife,88.26,11.04,3
42,SMA042,2,February,Small,Northwest Territories,Yellowknife,90.95,9.29,0
42,SMA042,3,March,Small,Northwest Territories,Yellowknife,91.56,11.22,3
42,SMA042,4,April,Small,Northwest Territories,Yellowknife,90.2,6.11,0
42,SMA042,5,May,Small,Northwest Territories,Yellowknife,91.17,9.93,4
42,SMA042,6,June,Small,Northwest Territories,Yellowknife,89.74,10.82,4
42,SMA042,7,July,Small,Northwest Territories,Yellowknife,87.05,12.92,0
42,SMA042,8,August,Small,Northwest Territories,Yellowknife,83.91,14.36,3
42,SMA042,9,September,Small,Northwest Territories,Yellowknife,82.12,17.9,0
42,SMA042,10,October,Small,Northwest Territories,Yellowknife,82.56,17.33,3
42,SMA042,11,November,Small,Northwest Territories,Yellowknife,81.43,18.43,4
42,SMA042,12,December,Small,Northwest Territories,Yellowknife,85.96,13.28,4
43,SMA043,1,January,Small,British Columbia,Surrey,88.12,11.21,3
43,SMA043,2,February,Small,British Columbia,Surrey,92.26,7.19,1
43,SMA043,3,March,Small,British Columbia,Surrey,95.26,4.01,4
43,SMA043,4,April,Small,British Columbia,Surrey,92.88,7.7,4
43,SMA043,5,May,Small,British Columbia,Surrey,93.16,6.04,3
43,SMA043,6,June,Small,British Columbia,Surrey,91.34,8.78,3
43,SMA043,7,July,Small,British Columbia,Surrey,89.28,8.58,3
43,SMA043,8,August,Small,British Columbia,Surrey,83.53,16.61,4
43,SMA043,9,September,Small,British Columbia,Surrey,84.16,15.2,0
43,SMA043,10,October,Small,British Columbia,Surrey,84.02,17.05,1
43,SMA043,11,November,Small,British Columbia,Surrey,82.77,16.43,0
43,SMA043,12,December,Small,British Columbia,Surrey,84.97,14.4,4
44,SMA044,1,January,Small,New Brunswick,Fredericton,87.6,12.6,1
44,SMA044,2,February,Small,New Brunswick,Fredericton,90.6,10.47,0
44,SMA044,3,March,Small,New Brunswick,Fredericton,92.43,9.33,0
44,SMA044,4,April,Small,New Brunswick,Fredericton,93.26,7.18,3
44,SMA044,5,May,Small,New Brunswick,Fredericton,92.63,8.04,2
44,SMA044,6,June,Small,New Brunswick,Fredericton,91.65,8.73,3
44,SMA044,7,July,Small,New Brunswick,Fredericton,87.44,12.87,0
44,SMA044,8,August,Small,New Brunswick,Fredericton,87.19,14.22,0
44,SMA044,9,September,Small,New Brunswick,Fredericton,85.16,14.22,4
44,SMA044,10,October,Small,New Brunswick,Fredericton,84.67,16.68,0
44,SMA044,11,November,Small,New Brunswick,Fredericton,82.63,16.79,1
44,SMA044,12,December,Small,New Brunswick,Fredericton,86.73,11.69,3
45,SMA045,1,January,Small,Quebec,Laval,89.96,9.39,1
45,SMA045,2,February,Small,Quebec,Laval,90.08,9.53,2
45,SMA045,3,March,Small,Quebec,Laval,93.36,7.03,3
45,SMA045,4,April,Small,Quebec,Laval,92.39,8.72,0
45,SMA045,5,May,Small,Quebec,Laval,91.13,9.53,2
45,SMA045,6,June,Small,Quebec,Laval,89.93,11.25,4
45,SMA045,7,July,Small,Quebec,Laval,89.24,11.01,4
45,SMA045,8,August,Small,Quebec,Laval,85.8,12.57,0
45,SMA045,9,September,Small,Quebec,Laval,83.27,17.72,1
45,SMA045,10,October,Small,Quebec,Laval,82.65,17.75,3
45,SMA045,11,November,Small,Quebec,Laval,84.98,16.12,4
45,SMA045,12,December,Small,Quebec,Laval,84.49,16.87,3
46,SMA046,1,January,Small,Alberta,Edmonton,89.51,10.91,4
46,SMA046,2,February,Small,Alberta,Edmonton,91.56,7.58,4
46,SMA046,3,March,Small,Alberta,Edmonton,92.12,6.11,4
46,SMA046,4,April,Small,Alberta,Edmonton,93.33,6.28,3
46,SMA046,5,May,Small,Alberta,Edmonton,93.01,6.84,3
46,SMA046,6,June,Small,Alberta,Edmonton,91.02,7.42,3
46,SMA046,7,July,Small,Alberta,Edmonton,87.08,13.98,0
46,SMA046,8,August,Small,Alberta,Edmonton,85.55,15.61,4
46,SMA046,9,September,Small,Alberta,Edmonton,85.82,13.78,3
46,SMA046,10,October,Small,Alberta,Edmonton,82.44,15.58,0
46,SMA046,11,November,Small,Alberta,Edmonton,82.69,19.34,1
46,SMA046,12,December,Small,Alberta,Edmonton,84.78,15.48,4
47,SMA047,1,January,Small,Quebec,Quebec City,85.9,15.97,2
47,SMA047,2,February,Small,Quebec,Quebec City,90.35,8.16,4
47,SMA047,3,March,Small,Quebec,Quebec City,90.76,9.07,3
47,SMA047,4,April,Small,Quebec,Quebec City,91.73,8.78,2
47,SMA047,5,May,Small,Quebec,Quebec City,92.19,9.95,1
47,SMA047,6,June,Small,Quebec,Quebec City,89.54,9.68,1
47,SMA047,7,July,Small,Quebec,Quebec City,88.65,10.14,1
47,SMA047,8,August,Small,Quebec,Quebec City,84.39,17.71,3
47,SMA047,9,September,Small,Quebec,Quebec City,83.63,17.45,4
47,SMA047,10,October,Small,Quebec,Quebec City,81.92,19.32,4
47,SMA047,11,November,Small,Quebec,Quebec City,82.96,15.69,2
47,SMA047,12,December,Small,Quebec,Quebec City,85.72,13.66,2
48,SMA048,1,January,Small,Saskatchewan,Saskatoon,89.98,10.14,1
48,SMA048,2,February,Small,Saskatchewan,Saskatoon,90.42,7.32,0
48,SMA048,3,March,Small,Saskatchewan,Saskatoon,92.02,9.2,2
48,SMA048,4,April,Small,Saskatchewan,Saskatoon,92.81,5.28,1
48,SMA048,5,May,Small,Saskatchewan,Saskatoon,92.53,6.53,1
48,SMA048,6,June,Small,Saskatchewan,Saskatoon,89.88,11.19,4
48,SMA048,7,July,Small,Saskatchewan,Saskatoon,88.59,11.4,3
48,SMA048,8,August,Small,Saskatchewan,Saskatoon,84.88,15.45,3
48,SMA048,9,September,Small,Saskatchewan,Saskatoon,82.87,17.06,1
48,SMA048,10,October,Small,Saskatchewan,Saskatoon,82.67,18.51,1
48,SMA048,11,November,Small,Saskatchewan,Saskatoon,81.82,15.49,0
48,SMA048,12,December,Small,Saskatchewan,Saskatoon,85.11,14.65,0
49,SMA049,1,January,Small,Northwest Territories,Yellowknife,87.58,12.36,0
49,SMA049,2,February,Small,Northwest Territories,Yellowknife,91.22,9.03,3
49,SMA049,3,March,Small,Northwest Territories,Yellowknife,92.84,7.92,2
49,SMA049,4,April,Small,Northwest Territories,Yellowknife,94.31,6.8,0
49,SMA049,5,May,Small,Northwest Territories,Yellowknife,91.08,9.27,4
49,SMA049,6,June,Small,Northwest Territories,Yellowknife,88.82,10.4,3
49,SMA049,7,July,Small,Northwest Territories,Yellowknife,87.8,11.71,4
49,SMA049,8,August,Small,Northwest Territories,Yellowknife,87.08,13.09,1
49,SMA049,9,September,Small,Northwest Territories,Yellowknife,83.0,15.35,1
49,SMA049,10,October,Small,Northwest Territories,Yellowknife,84.25,14.99,3
49,SMA049,11,November,Small,Northwest Territories,Yellowknife,82.91,16.84,1
49,SMA049,12,December,Small,Northwest Territories,Yellowknife,84.33,15.35,3
50,SMA050,1,January,Small,Newfoundland and Labrador,St. John's,89.3,11.26,0
50,SMA050,2,February,Small,Newfoundland and Labrador,St. John's,92.25,5.92,3
50,SMA050,3,March,Small,Newfoundland and Labrador,St. John's,91.94,10.82,3
50,SMA050,4,April,Small,Newfoundland and Labrador,St. John's,93.04,8.61,1
50,SMA050,5,May,Small,Newfoundland and Labrador,St. John's,92.29,6.62,0
50,SMA050,6,June,Small,Newfoundland and Labrador,St. John's,89.51,11.4,0
50,SMA050,7,July,Small,Newfoundland and Labrador,St. John's,88.48,12.04,1
50,SMA050,8,August,Small,Newfoundland and Labrador,St. John's,85.48,13.62,4
50,SMA050,9,September,Small,Newfoundland and Labrador,St. John's,84.15,14.61,1
50,SMA050,10,October,Small,Newfoundland and Labrador,St. John's,80.99,20.73,3
50,SMA050,11,November,Small,Newfoundland and Labrador,St. John's,83.17,15.19,0
50,SMA050,12,December,Small,Newfoundland and Labrador,St. John's,84.91,14.65,3
51,SMA051,1,January,Small,New Brunswick,Saint John,89.71,10.52,4
51,SMA051,2,February,Small,New Brunswick,Saint John,91.81,8.33,0
51,SMA051,3,March,Small,New Brunswick,Saint John,92.49,7.26,2
51,SMA051,4,April,Small,New Brunswick,Saint John,89.47,12.98,1
51,SMA051,5,May,Small,New Brunswick,Saint John,89.6,10.25,4
51,SMA051,6,June,Small,New Brunswick,Saint John,90.22,8.33,1
51,SMA051,7,July,Small,New Brunswick,Saint John,89.36,10.01,0
51,SMA051,8,August,Small,New Brunswick,Saint John,86.21,13.99,0
51,SMA051,9,September,Small,New Brunswick,Saint John,85.24,18.17,4
51,SMA051,10,October,Small,New Brunswick,Saint John,80.22,21.56,3
51,SMA051,11,November,Small,New Brunswick,Saint John,82.19,16.86,3
51,SMA051,12,December,Small,New Brunswick,Saint John,85.72,13.5,1
52,SMA052,1,January,Small,Newfoundland and Labrador,St. John's,87.83,15.94,2
52,SMA052,2,February,Small,Newfoundland and Labrador,St. John's,91.65,8.48,4
52,SMA052,3,March,Small,Newfoundland and Labrador,St. John's,92.59,8.4,4
52,SMA052,4,April,Small,Newfoundland and Labrador,St. John's,93.07,4.86,2
52,SMA052,5,May,Small,Newfoundland and Labrador,St. John's,92.0,7.62,1
52,SMA052,6,June,Small,Newfoundland and Labrador,St. John's,90.17,9.06,4
52,SMA052,7,July,Small,Newfoundland and Labrador,St. John's,87.17,13.87,0
52,SMA052,8,August,Small,Newfoundland and Labrador,St. John's,84.4,15.96,2
52,SMA052,9,September,Small,Newfoundland and Labrador,St. John's,82.0,19.38,2
52,SMA052,10,October,Small,Newfoundland and Labrador,St. John's,83.17,16.83,1
52,SMA052,11,November,Small,Newfoundland and Labrador,St. John's,82.96,14.71,0
52,SMA052,12,December,Small,Newfoundland and Labrador,St. John's,85.51,14.41,0
53,SMA053,1,January,Small,Ontario,Markham,88.53,11.71,2
53,SMA053,2,February,Small,Ontario,Markham,90.82,9.39,2
53,SMA053,3,March,Small,Ontario,Markham,92.07,7.03,1
53,SMA053,4,April,Small,Ontario,Markham,93.03,8.1,2
53,SMA053,5,May,Small,Ontario,Markham,92.39,8.49,4
53,SMA053,6,June,Small,Ontario,Markham,90.97,7.46,1
53,SMA053,7,July,Small,Ontario,Markham,86.75,13.93,4
53,SMA053,8,August,Small,Ontario,Markham,86.19,12.8,3
53,SMA053,9,September,Small,Ontario,Markham,83.87,16.24,0
53,SMA053,10,October,Small,Ontario,Markham,82.53,17.12,0
53,SMA053,11,November,Small,Ontario,Markham,82.58,16.97,4
53,SMA053,12,December,Small,Ontario,Markham,84.59,15.71,1
54,SMA054,1,January,Small,Northwest Territories,Yellowknife,87.04,12.9,2
54,SMA054,2,February,Small,Northwest Territories,Yellowknife,91.6,8.16,1
54,SMA054,3,March,Small,Northwest Territories,Yellowknife,92.27,6.39,4
54,SMA054,4,April,Small,Northwest Territories,Yellowknife,95.13,4.61,4
54,SMA054,5,May,Small,Northwest Territories,Yellowknife,94.02,7.14,4
54,SMA054,6,June,Small,Northwest Territories,Yellowknife,90.27,11.07,3
54,SMA054,7,July,Small,Northwest Territories,Yellowknife,87.52,10.14,4
54,SMA054,8,August,Small,Northwest Territories,Yellowknife,85.8,13.95,0
54,SMA054,9,September,Small,Northwest Territories,Yellowknife,82.5,16.82,1
54,SMA054,10,October,Small,Northwest Territories,Yellowknife,82.87,17.37,1
54,SMA054,11,November,Small,Northwest Territories,Yellowknife,82.85,16.55,1
54,SMA054,12,December,Small,Northwest Territories,Yellowknife,83.93,14.99,4
55,SMA055,1,January,Small,Nunavut,Iqaluit,89.01,9.01,3
55,SMA055,2,February,Small,Nunavut,Iqaluit,90.4,7.32,3
55,SMA055,3,March,Small,Nunavut,Iqaluit,90.25,8.57,0
55,SMA055,4,April,Small,Nunavut,Iqaluit,93.82,6.81,0
55,SMA055,5,May,Small,Nunavut,Iqaluit,92.87,7.26,4
55,SMA055,6,June,Small,Nunavut,Iqaluit,91.42,7.34,1
55,SMA055,7,July,Small,Nunavut,Iqaluit,87.64,12.05,0
55,SMA055,8,August,Small,Nunavut,Iqaluit,84.28,18.32,2
55,SMA055,9,September,Small,Nunavut,Iqaluit,82.17,17.35,1
55,SMA055,10,October,Small,Nunavut,Iqaluit,82.13,18.0,2
55,SMA055,11,November,Small,Nunavut,Iqaluit,84.18,13.6,4
55,SMA055,12,December,Small,Nunavut,Iqaluit,87.21,13.88,4
56,SMA056,1,January,Small,Prince Edward Island,Charlottetown,87.67,12.7,3
56,SMA056,2,February,Small,Prince Edward Island,Charlottetown,89.11,10.91,1
56,SMA056,3,March,Small,Prince Edward Island,Charlottetown,91.95,7.57,4
56,SMA056,4,April,Small,Prince Edward Island,Charlottetown,93.58,7.58,3
56,SMA056,5,May,Small,Prince Edward Island,Charlottetown,92.15,5.11,0
56,SMA056,6,June,Small,Prince Edward Island,Charlottetown,88.89,10.22,0
56,SMA056,7,July,Small,Prince Edward Island,Charlottetown,87.13,12.94,2
56,SMA056,8,August,Small,Prince Edward Island,Charlottetown,86.43,14.22,3
56,SMA056,9,September,Small,Prince Edward Island,Charlottetown,83.27,18.53,3
56,SMA056,10,October,Small,Prince Edward Island,Charlottetown,82.49,16.66,0
56,SMA056,11,November,Small,Prince Edward Island,Charlottetown,84.68,15.56,0
56,SMA056,12,December,Small,Prince Edward Island,Charlottetown,85.48,13.8,2
57,SMA057,1,January,Small,Alberta,Calgary,85.59,18.67,1
57,SMA057,2,February,Small,Alberta,Calgary,92.25,8.56,3
57,SMA057,3,March,Small,Alberta,Calgary,93.0,7.82,1
57,SMA057,4,April,Small,Alberta,Calgary,93.24,5.8,2
57,SMA057,5,May,Small,Alberta,Calgary,93.96,5.52,3
57,SMA057,6,June,Small,Alberta,Calgary,91.12,9.94,1
57,SMA057,7,July,Small,Alberta,Calgary,89.82,9.8,2
57,SMA057,8,August,Small,Alberta,Calgary,85.24,14.06,3
57,SMA057,9,September,Small,Alberta,Calgary,84.22,14.25,2
57,SMA057,10,October,Small,Alberta,Calgary,82.72,18.02,3
57,SMA057,11,November,Small,Alberta,Calgary,83.32,18.69,1
57,SMA057,12,December,Small,Alberta,Calgary,84.89,12.65,2
58,SMA058,1,January,Small,Northwest Territories,Yellowknife,89.06,10.77,2
58,SMA058,2,February,Small,Northwest Territories,Yellowknife,89.33,10.6,1
58,SMA058,3,March,Small,Northwest Territories,Yellowknife,94.29,4.99,3
58,SMA058,4,April,Small,Northwest Territories,Yellowknife,95.08,6.59,2
58,SMA058,5,May,Small,Northwest Territories,Yellowknife,92.35,8.68,0
58,SMA058,6,June,Small,Northwest Territories,Yellowknife,91.42,9.11,2
58,SMA058,7,July,Small,Northwest Territories,Yellowknife,87.29,12.75,2
58,SMA058,8,August,Small,Northwest Territories,Yellowknife,85.71,13.33,1
58,SMA058,9,September,Small,Northwest Territories,Yellowknife,81.96,17.95,0
58,SMA058,10,October,Small,Northwest Territories,Yellowknife,82.47,17.87,1
58,SMA058,11,November,Small,Northwest Territories,Yellowknife,83.44,14.8,4
58,SMA058,12,December,Small,Northwest Territories,Yellowknife,85.32,13.91,0
59,SMA059,1,January,Small,Ontario,Brampton,88.34,8.81,0
59,SMA059,2,February,Small,Ontario,Brampton,89.04,11.35,2
59,SMA059,3,March,Small,Ontario,Brampton,92.34,8.3,3
59,SMA059,4,April,Small,Ontario,Brampton,92.59,8.83,2
59,SMA059,5,May,Small,Ontario,Brampton,91.42,10.95,1
59,SMA059,6,June,Small,Ontario,Brampton,87.34,14.81,0
