employee_id,branch_id,branch_code,role,tier,month_number,month_name,lending_actual,investing_actual,banking_units_actual,lei_actual
31,6,SMA006,Manager,Small,12,December,2449.33,1698.06,622.3,4.07
32,6,SMA006,Advisor,Small,1,January,1791.4,1332.31,426.39,3.77
32,6,SMA006,Advisor,Small,2,February,1739.61,1321.43,449.58,3.93
32,6,SMA006,Advisor,Small,3,March,1886.65,1450.36,439.05,3.96
32,6,SMA006,Advisor,Small,4,April,1916.78,1472.44,449.28,3.98
32,6,SMA006,Advisor,Small,5,May,1799.51,1521.56,470.36,4.07
32,6,SMA006,Advisor,Small,6,June,1839.41,1388.95,403.09,3.95
32,6,SMA006,Advisor,Small,7,July,1832.89,1418.74,427.52,3.89
32,6,SMA006,Advisor,Small,8,August,1817.88,1346.29,421.43,3.64
32,6,SMA006,Advisor,Small,9,September,1673.84,1353.82,411.29,3.77
32,6,SMA006,Advisor,Small,10,October,1717.52,1241.09,397.26,3.61
32,6,SMA006,Advisor,Small,11,November,1574.82,1255.38,390.88,3.61
32,6,SMA006,Advisor,Small,12,December,1651.7,1334.5,390.04,3.91
33,6,SMA006,Advisor,Small,1,January,1784.52,1427.34,440.88,3.99
33,6,SMA006,Advisor,Small,2,February,1889.66,1416.73,419.32,4.28
33,6,SMA006,Advisor,Small,3,March,1765.57,1466.59,476.39,4.26
33,6,SMA006,Advisor,Small,4,April,1979.73,1486.91,455.57,4.04
33,6,SMA006,Advisor,Small,5,May,1762.89,1463.37,449.6,4.16
33,6,SMA006,Advisor,Small,6,June,1815.39,1561.3,440.2,3.8
33,6,SMA006,Advisor,Small,7,July,1905.45,1421.01,440.94,3.82
33,6,SMA006,Advisor,Small,8,August,1677.3,1298.12,411.35,3.71
33,6,SMA006,Advisor,Small,9,September,1712.81,1269.0,393.91,3.61
33,6,SMA006,Advisor,Small,10,October,1750.45,1293.08,387.62,3.8
33,6,SMA006,Advisor,Small,11,November,1725.01,1228.88,381.4,3.67
33,6,SMA006,Advisor,Small,12,December,1753.77,1413.21,417.41,3.69
34,6,SMA006,Teller,Small,1,January,0.0,0.0,569.94,3.75
34,6,SMA006,Teller,Small,2,February,0.0,0.0,578.69,4.05
34,6,SMA006,Teller,Small,3,March,0.0,0.0,596.52,4.17
34,6,SMA006,Teller,Small,4,April,0.0,0.0,578.44,3.96
34,6,SMA006,Teller,Small,5,May,0.0,0.0,577.28,4.21
34,6,SMA006,Teller,Small,6,June,0.0,0.0,574.93,3.82
34,6,SMA006,Teller,Small,7,July,0.0,0.0,521.45,3.73
34,6,SMA006,Teller,Small,8,August,0.0,0.0,542.33,3.7
34,6,SMA006,Teller,Small,9,September,0.0,0.0,491.7,3.58
34,6,SMA006,Teller,Small,10,October,0.0,0.0,507.41,3.56
34,6,SMA006,Teller,Small,11,November,0.0,0.0,518.86,3.66
34,6,SMA006,Teller,Small,12,December,0.0,0.0,513.49,3.78
35,6,SMA006,Teller,Small,1,January,0.0,0.0,568.76,3.86
35,6,SMA006,Teller,Small,2,February,0.0,0.0,551.54,3.88
35,6,SMA006,Teller,Small,3,March,0.0,0.0,578.93,4.19
35,6,SMA006,Teller,Small,4,April,0.0,0.0,637.62,3.89
35,6,SMA006,Teller,Small,5,May,0.0,0.0,621.87,4.13
35,6,SMA006,Teller,Small,6,June,0.0,0.0,542.39,3.83
35,6,SMA006,Teller,Small,7,July,0.0,0.0,564.87,3.73
35,6,SMA006,Teller,Small,8,August,0.0,0.0,532.44,3.78
35,6,SMA006,Teller,Small,9,September,0.0,0.0,499.4,3.64
35,6,SMA006,Teller,Small,10,October,0.0,0.0,525.16,3.53
35,6,SMA006,Teller,Small,11,November,0.0,0.0,534.29,3.66
35,6,SMA006,Teller,Small,12,December,0.0,0.0,536.58,3.66
36,6,SMA006,Teller,Small,1,January,0.0,0.0,558.05,3.79
36,6,SMA006,Teller,Small,2,February,0.0,0.0,575.52,3.93
36,6,SMA006,Teller,Small,3,March,0.0,0.0,593.91,3.97
36,6,SMA006,Teller,Small,4,April,0.0,0.0,592.38,4.2
36,6,SMA006,Teller,Small,5,May,0.0,0.0,543.26,3.87
36,6,SMA006,Teller,Small,6,June,0.0,0.0,606.56,3.73
36,6,SMA006,Teller,Small,7,July,0.0,0.0,600.91,3.97
36,6,SMA006,Teller,Small,8,August,0.0,0.0,552.98,3.79
36,6,SMA006,Teller,Small,9,September,0.0,0.0,525.1,3.55
36,6,SMA006,Teller,Small,10,October,0.0,0.0,511.28,3.51
36,6,SMA006,Teller,Small,11,November,0.0,0.0,565.96,3.74
36,6,SMA006,Teller,Small,12,December,0.0,0.0,518.65,3.68
37,7,SMA007,Manager,Small,1,January,2629.13,1757.61,609.26,4.18
37,7,SMA007,Manager,Small,2,February,2759.06,1866.96,625.17,4.25
37,7,SMA007,Manager,Small,3,March,2547.02,1864.81,618.01,4.26
37,7,SMA007,Manager,Small,4,April,2683.36,1887.88,625.12,4.04
37,7,SMA007,Manager,Small,5,May,2864.51,1965.29,627.11,4.07
37,7,SMA007,Manager,Small,6,June,2379.38,1881.12,569.67,4.24
37,7,SMA007,Manager,Small,7,July,2464.78,1799.41,563.6,3.83
37,7,SMA007,Manager,Small,8,August,2596.25,1708.18,557.68,3.67
37,7,SMA007,Manager,Small,9,September,2383.25,1826.32,602.37,3.56
37,7,SMA007,Manager,Small,10,October,2439.13,1613.72,599.66,3.56
37,7,SMA007,Manager,Small,11,November,2440.35,1621.11,556.68,3.76
37,7,SMA007,Manager,Small,12,December,2499.18,1728.18,577.44,3.98
38,7,SMA007,Advisor,Small,1,January,1874.88,1383.78,423.99,4.02
38,7,SMA007,Advisor,Small,2,February,1891.34,1390.56,448.67,4.01
38,7,SMA007,Advisor,Small,3,March,1900.73,1520.46,454.13,3.96
38,7,SMA007,Advisor,Small,4,April,1770.29,1486.9,458.16,4.27
38,7,SMA007,Advisor,Small,5,May,1792.9,1494.73,437.46,4.12
38,7,SMA007,Advisor,Small,6,June,1851.28,1437.6,456.91,3.95
38,7,SMA007,Advisor,Small,7,July,1702.14,1530.39,417.7,3.97
38,7,SMA007,Advisor,Small,8,August,1779.49,1251.99,370.1,3.79
38,7,SMA007,Advisor,Small,9,September,1656.37,1328.68,396.98,3.46
38,7,SMA007,Advisor,Small,10,October,1728.38,1376.63,413.67,3.75
38,7,SMA007,Advisor,Small,11,November,1647.68,1253.68,424.04,3.81
38,7,SMA007,Advisor,Small,12,December,1754.45,1425.62,386.25,3.53
39,7,SMA007,Advisor,Small,1,January,1702.39,1412.46,439.36,3.81
39,7,SMA007,Advisor,Small,2,February,1806.72,1441.74,425.54,3.85
39,7,SMA007,Advisor,Small,3,March,1863.21,1443.06,448.04,4.14
39,7,SMA007,Advisor,Small,4,April,1871.07,1386.7,459.52,4.07
39,7,SMA007,Advisor,Small,5,May,1795.56,1462.49,447.55,3.94
39,7,SMA007,Advisor,Small,6,June,1897.84,1385.73,420.37,4.08
39,7,SMA007,Advisor,Small,7,July,1797.18,1347.35,460.04,3.77
39,7,SMA007,Advisor,Small,8,August,1749.29,1403.99,430.34,3.72
39,7,SMA007,Advisor,Small,9,September,1739.33,1276.0,410.01,3.93
39,7,SMA007,Advisor,Small,10,October,1614.39,1266.75,396.03,3.55
39,7,SMA007,Advisor,Small,11,November,1711.49,1372.57,407.44,3.8
39,7,SMA007,Advisor,Small,12,December,1800.47,1265.88,425.63,3.86
40,7,SMA007,Teller,Small,1,January,0.0,0.0,560.81,3.96
40,7,SMA007,Teller,Small,2,February,0.0,0.0,602.32,3.87
40,7,SMA007,Teller,Small,3,March,0.0,0.0,590.7,4.0
40,7,SMA007,Teller,Small,4,April,0.0,0.0,588.65,4.26
40,7,SMA007,Teller,Small,5,May,0.0,0.0,572.7,3.9
40,7,SMA007,Teller,Small,6,June,0.0,0.0,541.53,3.91
40,7,SMA007,Teller,Small,7,July,0.0,0.0,548.88,3.95
40,7,SMA007,Teller,Small,8,August,0.0,0.0,531.14,3.93
40,7,SMA007,Teller,Small,9,September,0.0,0.0,511.57,3.61
40,7,SMA007,Teller,Small,10,October,0.0,0.0,519.57,3.43
40,7,SMA007,Teller,Small,11,November,0.0,0.0,547.71,3.81
40,7,SMA007,Teller,Small,12,December,0.0,0.0,563.68,3.55
41,7,SMA007,Teller,Small,1,January,0.0,0.0,552.16,3.76
41,7,SMA007,Teller,Small,2,February,0.0,0.0,572.12,4.02
41,7,SMA007,Teller,Small,3,March,0.0,0.0,591.94,3.87
41,7,SMA007,Teller,Small,4,April,0.0,0.0,604.7,4.13
41,7,SMA007,Teller,Small,5,May,0.0,0.0,584.48,4.09
41,7,SMA007,Teller,Small,6,June,0.0,0.0,571.54,4.04
41,7,SMA007,Teller,Small,7,July,0.0,0.0,585.41,3.6
41,7,SMA007,Teller,Small,8,August,0.0,0.0,532.78,3.86
41,7,SMA007,Teller,Small,9,September,0.0,0.0,514.14,3.53
41,7,SMA007,Teller,Small,10,October,0.0,0.0,528.42,3.61
41,7,SMA007,Teller,Small,11,November,0.0,0.0,507.54,3.61
41,7,SMA007,Teller,Small,12,December,0.0,0.0,533.88,3.81
42,7,SMA007,Teller,Small,1,January,0.0,0.0,531.95,3.58
42,7,SMA007,Teller,Small,2,February,0.0,0.0,599.6,3.92
42,7,SMA007,Teller,Small,3,March,0.0,0.0,638.37,3.92
42,7,SMA007,Teller,Small,4,April,0.0,0.0,637.91,4.26
42,7,SMA007,Teller,Small,5,May,0.0,0.0,583.13,3.99
42,7,SMA007,Teller,Small,6,June,0.0,0.0,580.85,4.12
42,7,SMA007,Teller,Small,7,July,0.0,0.0,546.59,4.03
42,7,SMA007,Teller,Small,8,August,0.0,0.0,542.13,3.72
42,7,SMA007,Teller,Small,9,September,0.0,0.0,524.29,3.49
42,7,SMA007,Teller,Small,10,October,0.0,0.0,510.68,3.63
42,7,SMA007,Teller,Small,11,November,0.0,0.0,498.29,3.61
42,7,SMA007,Teller,Small,12,December,0.0,0.0,543.23,3.67
43,8,SMA008,Manager,Small,1,January,2627.8,1878.51,598.64,4.12
43,8,SMA008,Manager,Small,2,February,2690.12,1890.62,583.69,4.08
43,8,SMA008,Manager,Small,3,March,2600.64,1747.26,619.88,4.33
43,8,SMA008,Manager,Small,4,April,2641.04,1959.95,627.29,4.22
43,8,SMA008,Manager,Small,5,May,2495.41,2016.75,613.96,4.37
43,8,SMA008,Manager,Small,6,June,2453.69,1765.97,659.33,4.16
43,8,SMA008,Manager,Small,7,July,2705.76,1739.29,556.9,4.1
43,8,SMA008,Manager,Small,8,August,2456.68,1699.44,546.09,3.7
43,8,SMA008,Manager,Small,9,September,2346.43,1805.7,580.12,3.98
43,8,SMA008,Manager,Small,10,October,2519.94,1685.2,592.12,3.79
43,8,SMA008,Manager,Small,11,November,2202.96,1665.12,568.21,3.94
43,8,SMA008,Manager,Small,12,December,2368.64,1804.76,555.53,4.0
44,8,SMA008,Advisor,Small,1,January,1782.48,1421.08,414.91,3.93
44,8,SMA008,Advisor,Small,2,February,1908.83,1534.59,415.95,4.1
44,8,SMA008,Advisor,Small,3,March,1982.02,1446.14,448.91,4.25
44,8,SMA008,Advisor,Small,4,April,1867.51,1501.32,432.2,4.2
44,8,SMA008,Advisor,Small,5,May,1852.37,1447.01,419.66,4.3
44,8,SMA008,Advisor,Small,6,June,1803.98,1510.22,400.06,3.89
44,8,SMA008,Advisor,Small,7,July,1666.89,1381.69,429.66,4.02
44,8,SMA008,Advisor,Small,8,August,1658.22,1395.21,417.29,3.83
44,8,SMA008,Advisor,Small,9,September,1721.31,1376.96,415.27,3.62
44,8,SMA008,Advisor,Small,10,October,1736.72,1297.15,384.04,3.61
44,8,SMA008,Advisor,Small,11,November,1720.36,1344.48,385.34,3.72
44,8,SMA008,Advisor,Small,12,December,1714.77,1457.2,407.55,3.98
45,8,SMA008,Advisor,Small,1,January,1680.25,1398.45,441.17,3.93
45,8,SMA008,Advisor,Small,2,February,1892.62,1554.28,415.79,4.0
45,8,SMA008,Advisor,Small,3,March,1874.15,1502.73,449.93,4.26
45,8,SMA008,Advisor,Small,4,April,1961.28,1508.41,467.11,4.03
45,8,SMA008,Advisor,Small,5,May,1889.8,1370.59,440.93,3.99
45,8,SMA008,Advisor,Small,6,June,1767.04,1505.1,433.09,4.18
45,8,SMA008,Advisor,Small,7,July,1767.85,1511.07,461.33,3.8
45,8,SMA008,Advisor,Small,8,August,1655.29,1410.96,389.14,3.74
45,8,SMA008,Advisor,Small,9,September,1746.21,1335.34,371.58,3.57
45,8,SMA008,Advisor,Small,10,October,1665.75,1322.91,388.37,3.7
45,8,SMA008,Advisor,Small,11,November,1569.62,1297.62,407.3,3.71
45,8,SMA008,Advisor,Small,12,December,1828.91,1298.53,402.06,3.89
46,8,SMA008,Teller,Small,1,January,0.0,0.0,523.32,3.64
46,8,SMA008,Teller,Small,2,February,0.0,0.0,596.23,3.95
46,8,SMA008,Teller,Small,3,March,0.0,0.0,600.1,3.95
46,8,SMA008,Teller,Small,4,April,0.0,0.0,612.95,3.87
46,8,SMA008,Teller,Small,5,May,0.0,0.0,603.78,4.17
46,8,SMA008,Teller,Small,6,June,0.0,0.0,580.64,3.82
46,8,SMA008,Teller,Small,7,July,0.0,0.0,589.58,4.01
46,8,SMA008,Teller,Small,8,August,0.0,0.0,530.37,3.73
46,8,SMA008,Teller,Small,9,September,0.0,0.0,559.54,3.67
46,8,SMA008,Teller,Small,10,October,0.0,0.0,509.54,3.47
46,8,SMA008,Teller,Small,11,November,0.0,0.0,521.83,3.43
46,8,SMA008,Teller,Small,12,December,0.0,0.0,543.46,3.44
47,8,SMA008,Teller,Small,1,January,0.0,0.0,563.44,3.94
47,8,SMA008,Teller,Small,2,February,0.0,0.0,536.6,4.06
47,8,SMA008,Teller,Small,3,March,0.0,0.0,592.22,3.75
47,8,SMA008,Teller,Small,4,April,0.0,0.0,623.99,4.1
47,8,SMA008,Teller,Small,5,May,0.0,0.0,598.84,3.86
47,8,SMA008,Teller,Small,6,June,0.0,0.0,602.56,4.09
47,8,SMA008,Teller,Small,7,July,0.0,0.0,564.23,3.87
47,8,SMA008,Teller,Small,8,August,0.0,0.0,521.89,3.56
47,8,SMA008,Teller,Small,9,September,0.0,0.0,495.93,3.47
47,8,SMA008,Teller,Small,10,October,0.0,0.0,533.34,3.63
47,8,SMA008,Teller,Small,11,November,0.0,0.0,513.23,3.55
47,8,SMA008,Teller,Small,12,December,0.0,0.0,549.55,3.63
48,8,SMA008,Teller,Small,1,January,0.0,0.0,559.69,4.02
48,8,SMA008,Teller,Small,2,February,0.0,0.0,566.45,3.87
48,8,SMA008,Teller,Small,3,March,0.0,0.0,580.72,4.19
48,8,SMA008,Teller,Small,4,April,0.0,0.0,611.21,4.06
48,8,SMA008,Teller,Small,5,May,0.0,0.0,576.76,4.12
48,8,SMA008,Teller,Small,6,June,0.0,0.0,569.07,4.05
48,8,SMA008,Teller,Small,7,July,0.0,0.0,606.31,3.76
48,8,SMA008,Teller,Small,8,August,0.0,0.0,563.3,3.7
48,8,SMA008,Teller,Small,9,September,0.0,0.0,566.13,3.41
48,8,SMA008,Teller,Small,10,October,0.0,0.0,534.73,3.72
48,8,SMA008,Teller,Small,11,November,0.0,0.0,555.81,3.6
48,8,SMA008,Teller,Small,12,December,0.0,0.0,532.18,3.73
49,9,SMA009,Manager,Small,1,January,2519.69,1753.08,614.61,3.94
49,9,SMA009,Manager,Small,2,February,2769.45,1720.07,615.98,4.02
49,9,SMA009,Manager,Small,3,March,2861.88,1788.86,581.41,4.1
49,9,SMA009,Manager,Small,4,April,2664.43,1925.28,608.62,4.38
49,9,SMA009,Manager,Small,5,May,2674.23,2047.04,657.71,4.07
49,9,SMA009,Manager,Small,6,June,2434.59,1878.98,616.5,4.29
49,9,SMA009,Manager,Small,7,July,2383.62,1823.63,573.26,4.25
49,9,SMA009,Manager,Small,8,August,2453.41,1678.14,568.56,4.01
49,9,SMA009,Manager,Small,9,September,2468.28,1674.9,585.98,3.58
49,9,SMA009,Manager,Small,10,October,2212.31,1751.38,524.71,3.95
49,9,SMA009,Manager,Small,11,November,2377.88,1746.52,564.04,3.92
49,9,SMA009,Manager,Small,12,December,2329.79,1780.73,592.76,4.06
50,9,SMA009,Advisor,Small,1,January,1827.06,1306.94,409.74,3.93
50,9,SMA009,Advisor,Small,2,February,1946.56,1418.83,451.3,4.04
50,9,SMA009,Advisor,Small,3,March,1833.11,1381.45,460.02,3.93
50,9,SMA009,Advisor,Small,4,April,1872.52,1482.36,441.69,4.08
50,9,SMA009,Advisor,Small,5,May,1901.53,1609.43,462.59,4.01
50,9,SMA009,Advisor,Small,6,June,1784.33,1404.01,436.61,4.02
50,9,SMA009,Advisor,Small,7,July,1798.74,1476.31,383.41,3.84
50,9,SMA009,Advisor,Small,8,August,1784.95,1267.93,423.75,3.56
50,9,SMA009,Advisor,Small,9,September,1633.64,1375.97,408.02,3.88
50,9,SMA009,Advisor,Small,10,October,1696.52,1319.22,375.95,3.75
50,9,SMA009,Advisor,Small,11,November,1678.98,1281.64,423.56,3.59
50,9,SMA009,Advisor,Small,12,December,1677.76,1417.5,424.17,3.83
51,9,SMA009,Advisor,Small,1,January,1791.62,1339.27,438.97,3.85
51,9,SMA009,Advisor,Small,2,February,1842.01,1520.59,407.59,4.09
51,9,SMA009,Advisor,Small,3,March,1990.33,1523.24,469.19,4.23
51,9,SMA009,Advisor,Small,4,April,1766.77,1492.68,417.02,4.46
51,9,SMA009,Advisor,Small,5,May,1848.87,1606.35,441.7,4.19
51,9,SMA009,Advisor,Small,6,June,1894.06,1527.1,451.18,3.87
51,9,SMA009,Advisor,Small,7,July,1671.5,1385.22,415.42,3.76
51,9,SMA009,Advisor,Small,8,August,1676.05,1442.93,433.99,3.92
51,9,SMA009,Advisor,Small,9,September,1772.52,1246.7,408.48,3.93
51,9,SMA009,Advisor,Small,10,October,1738.99,1377.63,377.1,3.69
51,9,SMA009,Advisor,Small,11,November,1592.04,1283.39,381.21,3.65
51,9,SMA009,Advisor,Small,12,December,1780.58,1352.4,429.61,3.92
52,9,SMA009,Teller,Small,1,January,0.0,0.0,542.04,3.84
52,9,SMA009,Teller,Small,2,February,0.0,0.0,546.0,4.07
52,9,SMA009,Teller,Small,3,March,0.0,0.0,582.4,3.79
52,9,SMA009,Teller,Small,4,April,0.0,0.0,567.04,4.06
52,9,SMA009,Teller,Small,5,May,0.0,0.0,564.41,4.11
52,9,SMA009,Teller,Small,6,June,0.0,0.0,604.09,4.07
52,9,SMA009,Teller,Small,7,July,0.0,0.0,562.51,3.71
52,9,SMA009,Teller,Small,8,August,0.0,0.0,567.53,3.64
52,9,SMA009,Teller,Small,9,September,0.0,0.0,511.29,3.59
52,9,SMA009,Teller,Small,10,October,0.0,0.0,529.0,3.42
52,9,SMA009,Teller,Small,11,November,0.0,0.0,520.44,3.67
52,9,SMA009,Teller,Small,12,December,0.0,0.0,529.93,3.63
53,9,SMA009,Teller,Small,1,January,0.0,0.0,579.61,3.74
53,9,SMA009,Teller,Small,2,February,0.0,0.0,589.88,3.83
53,9,SMA009,Teller,Small,3,March,0.0,0.0,559.84,4.0
53,9,SMA009,Teller,Small,4,April,0.0,0.0,587.39,3.95
53,9,SMA009,Teller,Small,5,May,0.0,0.0,591.02,4.2
53,9,SMA009,Teller,Small,6,June,0.0,0.0,549.55,3.83
53,9,SMA009,Teller,Small,7,July,0.0,0.0,526.88,3.72
53,9,SMA009,Teller,Small,8,August,0.0,0.0,553.13,3.81
53,9,SMA009,Teller,Small,9,September,0.0,0.0,496.79,3.57
53,9,SMA009,Teller,Small,10,October,0.0,0.0,519.81,3.53
53,9,SMA009,Teller,Small,11,November,0.0,0.0,540.6,3.6
53,9,SMA009,Teller,Small,12,December,0.0,0.0,542.04,3.58
54,9,SMA009,Teller,Small,1,January,0.0,0.0,588.86,3.73
54,9,SMA009,Teller,Small,2,February,0.0,0.0,606.16,3.93
54,9,SMA009,Teller,Small,3,March,0.0,0.0,584.0,4.08
54,9,SMA009,Teller,Small,4,April,0.0,0.0,593.44,4.11
54,9,SMA009,Teller,Small,5,May,0.0,0.0,575.69,4.09
54,9,SMA009,Teller,Small,6,June,0.0,0.0,603.23,3.86
54,9,SMA009,Teller,Small,7,July,0.0,0.0,522.86,3.65
54,9,SMA009,Teller,Small,8,August,0.0,0.0,540.97,3.95
54,9,SMA009,Teller,Small,9,September,0.0,0.0,568.49,3.39
54,9,SMA009,Teller,Small,10,October,0.0,0.0,534.78,3.32
54,9,SMA009,Teller,Small,11,November,0.0,0.0,517.71,3.79
54,9,SMA009,Teller,Small,12,December,0.0,0.0,583.8,3.89
55,10,SMA010,Manager,Small,1,January,2578.3,1805.76,601.63,3.87
55,10,SMA010,Manager,Small,2,February,2784.08,1868.75,623.64,4.09
55,10,SMA010,Manager,Small,3,March,2722.06,1845.89,654.77,4.12
55,10,SMA010,Manager,Small,4,April,2485.96,1975.92,651.11,4.34
55,10,SMA010,Manager,Small,5,May,2549.1,1841.18,606.57,4.21
55,10,SMA010,Manager,Small,6,June,2621.66,1783.94,649.37,4.19
55,10,SMA010,Manager,Small,7,July,2455.26,1717.25,564.49,4.24
55,10,SMA010,Manager,Small,8,August,2566.01,1721.42,583.67,3.82
55,10,SMA010,Manager,Small,9,September,2383.7,1756.41,548.88,3.62
55,10,SMA010,Manager,Small,10,October,2221.19,1571.27,541.43,3.93
55,10,SMA010,Manager,Small,11,November,2213.67,1688.33,538.57,3.69
55,10,SMA010,Manager,Small,12,December,2252.85,1855.77,552.3,3.92
56,10,SMA010,Advisor,Small,1,January,1752.54,1513.12,437.22,3.79
56,10,SMA010,Advisor,Small,2,February,1949.75,1495.93,429.32,4.05
56,10,SMA010,Advisor,Small,3,March,1867.46,1469.27,423.4,4.1
56,10,SMA010,Advisor,Small,4,April,1787.79,1548.87,464.22,4.37
56,10,SMA010,Advisor,Small,5,May,1854.22,1489.93,437.65,4.39
56,10,SMA010,Advisor,Small,6,June,1993.23,1532.01,440.65,4.03
56,10,SMA010,Advisor,Small,7,July,1722.94,1383.02,410.06,4.11
56,10,SMA010,Advisor,Small,8,August,1791.57,1388.78,414.06,3.78
56,10,SMA010,Advisor,Small,9,September,1747.11,1426.17,416.9,3.79
56,10,SMA010,Advisor,Small,10,October,1653.54,1206.54,383.59,3.51
56,10,SMA010,Advisor,Small,11,November,1731.04,1336.03,425.59,3.62
56,10,SMA010,Advisor,Small,12,December,1729.86,1330.03,397.93,3.83
57,10,SMA010,Advisor,Small,1,January,1816.22,1476.38,400.93,3.91
57,10,SMA010,Advisor,Small,2,February,1934.64,1466.13,416.23,4.17
57,10,SMA010,Advisor,Small,3,March,1809.1,1538.59,439.62,4.32
57,10,SMA010,Advisor,Small,4,April,1958.35,1444.12,472.66,4.15
57,10,SMA010,Advisor,Small,5,May,1815.47,1469.27,436.85,4.18
57,10,SMA010,Advisor,Small,6,June,1858.72,1410.26,421.88,3.97
57,10,SMA010,Advisor,Small,7,July,1808.08,1422.67,437.47,3.93
57,10,SMA010,Advisor,Small,8,August,1671.92,1392.13,399.69,3.98
57,10,SMA010,Advisor,Small,9,September,1848.59,1371.07,405.87,3.74
57,10,SMA010,Advisor,Small,10,October,1679.07,1283.29,397.43,3.77
57,10,SMA010,Advisor,Small,11,November,1787.15,1291.76,398.97,3.61
57,10,SMA010,Advisor,Small,12,December,1694.25,1407.37,405.85,3.93
58,10,SMA010,Teller,Small,1,January,0.0,0.0,564.06,3.64
58,10,SMA010,Teller,Small,2,February,0.0,0.0,611.88,4.09
58,10,SMA010,Teller,Small,3,March,0.0,0.0,604.66,4.01
58,10,SMA010,Teller,Small,4,April,0.0,0.0,563.24,4.24
58,10,SMA010,Teller,Small,5,May,0.0,0.0,593.75,4.11
58,10,SMA010,Teller,Small,6,June,0.0,0.0,577.48,4.08
58,10,SMA010,Teller,Small,7,July,0.0,0.0,582.19,3.81
58,10,SMA010,Teller,Small,8,August,0.0,0.0,526.71,3.5
58,10,SMA010,Teller,Small,9,September,0.0,0.0,546.38,3.74
58,10,SMA010,Teller,Small,10,October,0.0,0.0,558.64,3.66
58,10,SMA010,Teller,Small,11,November,0.0,0.0,530.8,3.69
58,10,SMA010,Teller,Small,12,December,0.0,0.0,527.4,3.68
59,10,SMA010,Teller,Small,1,January,0.0,0.0,529.01,3.76
59,10,SMA010,Teller,Small,2,February,0.0,0.0,577.66,3.92
59,10,SMA010,Teller,Small,3,March,0.0,0.0,612.26,4.1
59,10,SMA010,Teller,Small,4,April,0.0,0.0,569.03,3.94
59,10,SMA010,Teller,Small,5,May,0.0,0.0,552.03,3.92
59,10,SMA010,Teller,Small,6,June,0.0,0.0,524.62,3.91
59,10,SMA010,Teller,Small,7,July,0.0,0.0,524.91,3.91
59,10,SMA010,Teller,Small,8,August,0.0,0.0,502.88,3.7
59,10,SMA010,Teller,Small,9,September,0.0,0.0,550.8,3.71
59,10,SMA010,Teller,Small,10,October,0.0,0.0,572.87,3.36
59,10,SMA010,Teller,Small,11,November,0.0,0.0,504.16,3.48
59,10,SMA010,Teller,Small,12,December,0.0,0.0,521.99,3.6
60,10,SMA010,Teller,Small,1,January,0.0,0.0,577.16,3.68
60,10,SMA010,Teller,Small,2,February,0.0,0.0,589.64,3.84
60,10,SMA010,Teller,Small,3,March,0.0,0.0,590.73,3.97
60,10,SMA010,Teller,Small,4,April,0.0,0.0,638.53,3.86
60,10,SMA010,Teller,Small,5,May,0.0,0.0,608.96,4.12
60,10,SMA010,Teller,Small,6,June,0.0,0.0,601.48,3.98
60,10,SMA010,Teller,Small,7,July,0.0,0.0,599.42,3.58
60,10,SMA010,Teller,Small,8,August,0.0,0.0,546.83,3.64
60,10,SMA010,Teller,Small,9,September,0.0,0.0,514.84,3.37
60,10,SMA010,Teller,Small,10,October,0.0,0.0,484.86,3.47
60,10,SMA010,Teller,Small,11,November,0.0,0.0,550.95,3.68
60,10,SMA010,Teller,Small,12,December,0.0,0.0,528.48,3.82
61,11,SMA011,Manager,Small,1,January,2347.35,1892.94,593.01,3.83
61,11,SMA011,Manager,Small,2,February,2772.42,1993.78,623.84,4.02
61,11,SMA011,Manager,Small,3,March,2626.27,1935.31,648.59,4.25
61,11,SMA011,Manager,Small,4,April,2413.44,1933.16,604.9,4.42
61,11,SMA011,Manager,Small,5,May,2540.34,1925.28,613.81,4.23
61,11,SMA011,Manager,Small,6,June,2417.25,1748.91,627.85,4.36
61,11,SMA011,Manager,Small,7,July,2399.28,1949.86,604.32,4.15
61,11,SMA011,Manager,Small,8,August,2438.45,1826.99,566.14,3.78
61,11,SMA011,Manager,Small,9,September,2574.32,1643.31,568.49,3.87
61,11,SMA011,Manager,Small,10,October,2307.86,1777.73,569.21,3.62
61,11,SMA011,Manager,Small,11,November,2320.47,1625.78,574.3,3.96
61,11,SMA011,Manager,Small,12,December,2441.31,1642.36,581.12,3.92
62,11,SMA011,Advisor,Small,1,January,1792.32,1419.53,414.75,3.83
62,11,SMA011,Advisor,Small,2,February,1980.29,1433.68,412.36,3.76
62,11,SMA011,Advisor,Small,3,March,2005.84,1542.52,449.49,4.14
62,11,SMA011,Advisor,Small,4,April,1783.72,1459.72,416.9,4.04
62,11,SMA011,Advisor,Small,5,May,1841.85,1414.72,413.62,4.12
62,11,SMA011,Advisor,Small,6,June,1873.66,1378.12,421.79,3.92
62,11,SMA011,Advisor,Small,7,July,1709.79,1409.13,406.33,3.81
62,11,SMA011,Advisor,Small,8,August,1752.68,1342.02,392.13,3.9
62,11,SMA011,Advisor,Small,9,September,1793.75,1444.23,394.34,3.54
62,11,SMA011,Advisor,Small,10,October,1714.24,1314.36,373.96,3.56
62,11,SMA011,Advisor,Small,11,November,1690.64,1335.07,398.94,3.7
62,11,SMA011,Advisor,Small,12,December,1615.19,1363.84,382.76,3.9
