employee_id,branch_id,branch_code,role,tier,month_number,month_name,target_lending,target_investing,target_banking_units,target_lei,target_compliance
28,5,SMA005,Teller,Small,12,December,0.0,0.0,551.74,72.72,0.0
29,5,SMA005,Teller,Small,1,January,0.0,0.0,537.44,74.75,0.0
29,5,SMA005,Teller,Small,2,February,0.0,0.0,589.96,78.79,0.0
29,5,SMA005,Teller,Small,3,March,0.0,0.0,591.54,79.83,0.0
29,5,SMA005,Teller,Small,4,April,0.0,0.0,612.75,78.88,0.0
29,5,SMA005,Teller,Small,5,May,0.0,0.0,569.66,79.42,0.0
29,5,SMA005,Teller,Small,6,June,0.0,0.0,552.49,78.22,0.0
29,5,SMA005,Teller,Small,7,July,0.0,0.0,561.66,75.11,0.0
29,5,SMA005,Teller,Small,8,August,0.0,0.0,524.51,74.1,0.0
29,5,SMA005,Teller,Small,9,September,0.0,0.0,544.97,73.14,0.0
29,5,SMA005,Teller,Small,10,October,0.0,0.0,519.83,71.6,0.0
29,5,SMA005,Teller,Small,11,November,0.0,0.0,525.37,70.8,0.0
29,5,SMA005,Teller,Small,12,December,0.0,0.0,557.7,75.86,0.0
30,5,SMA005,Teller,Small,1,January,0.0,0.0,544.19,77.83,0.0
30,5,SMA005,Teller,Small,2,February,0.0,0.0,586.27,79.16,0.0
30,5,SMA005,Teller,Small,3,March,0.0,0.0,591.01,78.63,0.0
30,5,SMA005,Teller,Small,4,April,0.0,0.0,618.8,78.9,0.0
30,5,SMA005,Teller,Small,5,May,0.0,0.0,608.53,81.21,0.0
30,5,SMA005,Teller,Small,6,June,0.0,0.0,581.42,77.9,0.0
30,5,SMA005,Teller,Small,7,July,0.0,0.0,544.55,76.5,0.0
30,5,SMA005,Teller,Small,8,August,0.0,0.0,538.24,71.61,0.0
30,5,SMA005,Teller,Small,9,September,0.0,0.0,540.69,74.0,0.0
30,5,SMA005,Teller,Small,10,October,0.0,0.0,520.57,71.49,0.0
30,5,SMA005,Teller,Small,11,November,0.0,0.0,542.74,70.92,0.0
30,5,SMA005,Teller,Small,12,December,0.0,0.0,523.25,71.8,0.0
31,6,SMA006,Manager,Small,1,January,2519.4,1792.65,611.02,79.73,86.64
31,6,SMA006,Manager,Small,2,February,2491.8,1846.84,626.74,83.9,92.48
31,6,SMA006,Manager,Small,3,March,2727.76,1970.95,615.07,85.28,90.18
31,6,SMA006,Manager,Small,4,April,2715.88,1942.73,630.04,84.9,93.11
31,6,SMA006,Manager,Small,5,May,2599.74,1947.13,660.06,86.09,92.78
31,6,SMA006,Manager,Small,6,June,2630.57,1873.83,648.23,83.46,90.31
31,6,SMA006,Manager,Small,7,July,2581.94,1720.76,618.7,81.58,89.19
31,6,SMA006,Manager,Small,8,August,2313.43,1728.44,606.87,78.2,85.05
31,6,SMA006,Manager,Small,9,September,2438.22,1638.83,588.57,77.02,83.83
31,6,SMA006,Manager,Small,10,October,2418.53,1729.56,556.47,75.91,80.94
31,6,SMA006,Manager,Small,11,November,2309.2,1703.5,555.43,75.07,84.4
31,6,SMA006,Manager,Small,12,December,2414.87,1782.51,596.7,78.8,84.55
32,6,SMA006,Advisor,Small,1,January,1834.05,1376.29,417.92,76.87,0.0
32,6,SMA006,Advisor,Small,2,February,1767.93,1390.09,433.54,78.05,0.0
32,6,SMA006,Advisor,Small,3,March,1905.56,1504.23,433.28,83.12,0.0
32,6,SMA006,Advisor,Small,4,April,1870.74,1515.62,452.91,80.97,0.0
32,6,SMA006,Advisor,Small,5,May,1823.2,1488.57,457.69,80.86,0.0
32,6,SMA006,Advisor,Small,6,June,1919.06,1454.0,417.39,77.99,0.0
32,6,SMA006,Advisor,Small,7,July,1801.55,1451.83,420.71,77.89,0.0
32,6,SMA006,Advisor,Small,8,August,1828.48,1377.54,410.95,75.66,0.0
32,6,SMA006,Advisor,Small,9,September,1685.65,1383.81,404.08,75.59,0.0
32,6,SMA006,Advisor,Small,10,October,1689.29,1300.19,401.46,71.41,0.0
32,6,SMA006,Advisor,Small,11,November,1656.37,1280.81,402.5,74.96,0.0
32,6,SMA006,Advisor,Small,12,December,1693.09,1357.84,410.23,76.29,0.0
33,6,SMA006,Advisor,Small,1,January,1844.33,1444.65,432.08,79.86,0.0
33,6,SMA006,Advisor,Small,2,February,1828.7,1374.64,438.07,82.52,0.0
33,6,SMA006,Advisor,Small,3,March,1850.26,1540.74,457.14,82.24,0.0
33,6,SMA006,Advisor,Small,4,April,1964.84,1476.08,446.22,81.41,0.0
33,6,SMA006,Advisor,Small,5,May,1833.45,1537.01,457.62,80.72,0.0
33,6,SMA006,Advisor,Small,6,June,1794.2,1511.13,422.47,79.27,0.0
33,6,SMA006,Advisor,Small,7,July,1842.0,1458.45,437.06,76.28,0.0
33,6,SMA006,Advisor,Small,8,August,1694.97,1323.23,418.06,75.56,0.0
33,6,SMA006,Advisor,Small,9,September,1771.6,1267.67,409.72,72.05,0.0
33,6,SMA006,Advisor,Small,10,October,1682.17,1312.85,379.0,73.71,0.0
33,6,SMA006,Advisor,Small,11,November,1672.33,1262.17,395.38,75.74,0.0
33,6,SMA006,Advisor,Small,12,December,1735.99,1377.37,411.02,76.27,0.0
34,6,SMA006,Teller,Small,1,January,0.0,0.0,554.8,74.95,0.0
34,6,SMA006,Teller,Small,2,February,0.0,0.0,564.33,78.96,0.0
34,6,SMA006,Teller,Small,3,March,0.0,0.0,599.58,79.96,0.0
34,6,SMA006,Teller,Small,4,April,0.0,0.0,574.73,78.17,0.0
34,6,SMA006,Teller,Small,5,May,0.0,0.0,570.18,81.2,0.0
34,6,SMA006,Teller,Small,6,June,0.0,0.0,567.71,79.16,0.0
34,6,SMA006,Teller,Small,7,July,0.0,0.0,544.98,75.12,0.0
34,6,SMA006,Teller,Small,8,August,0.0,0.0,553.24,75.61,0.0
34,6,SMA006,Teller,Small,9,September,0.0,0.0,514.54,71.6,0.0
34,6,SMA006,Teller,Small,10,October,0.0,0.0,517.22,71.51,0.0
34,6,SMA006,Teller,Small,11,November,0.0,0.0,542.92,70.88,0.0
34,6,SMA006,Teller,Small,12,December,0.0,0.0,536.18,72.86,0.0
35,6,SMA006,Teller,Small,1,January,0.0,0.0,549.25,76.29,0.0
35,6,SMA006,Teller,Small,2,February,0.0,0.0,551.15,77.85,0.0
35,6,SMA006,Teller,Small,3,March,0.0,0.0,575.8,81.48,0.0
35,6,SMA006,Teller,Small,4,April,0.0,0.0,613.34,78.26,0.0
35,6,SMA006,Teller,Small,5,May,0.0,0.0,603.18,81.38,0.0
35,6,SMA006,Teller,Small,6,June,0.0,0.0,552.25,76.69,0.0
35,6,SMA006,Teller,Small,7,July,0.0,0.0,585.31,78.04,0.0
35,6,SMA006,Teller,Small,8,August,0.0,0.0,554.42,72.61,0.0
35,6,SMA006,Teller,Small,9,September,0.0,0.0,507.34,71.37,0.0
35,6,SMA006,Teller,Small,10,October,0.0,0.0,524.92,73.07,0.0
35,6,SMA006,Teller,Small,11,November,0.0,0.0,548.12,73.67,0.0
35,6,SMA006,Teller,Small,12,December,0.0,0.0,539.85,72.96,0.0
36,6,SMA006,Teller,Small,1,January,0.0,0.0,577.77,76.86,0.0
36,6,SMA006,Teller,Small,2,February,0.0,0.0,588.29,79.4,0.0
36,6,SMA006,Teller,Small,3,March,0.0,0.0,603.67,78.58,0.0
36,6,SMA006,Teller,Small,4,April,0.0,0.0,575.73,82.84,0.0
36,6,SMA006,Teller,Small,5,May,0.0,0.0,567.91,80.63,0.0
36,6,SMA006,Teller,Small,6,June,0.0,0.0,595.93,76.21,0.0
36,6,SMA006,Teller,Small,7,July,0.0,0.0,587.76,78.1,0.0
36,6,SMA006,Teller,Small,8,August,0.0,0.0,531.39,72.98,0.0
36,6,SMA006,Teller,Small,9,September,0.0,0.0,534.0,70.38,0.0
36,6,SMA006,Teller,Small,10,October,0.0,0.0,530.29,71.3,0.0
36,6,SMA006,Teller,Small,11,November,0.0,0.0,540.67,73.42,0.0
36,6,SMA006,Teller,Small,12,December,0.0,0.0,524.31,72.97,0.0
37,7,SMA007,Manager,Small,1,January,2518.81,1791.73,616.87,81.15,90.37
37,7,SMA007,Manager,Small,2,February,2675.27,1835.73,605.26,83.01,90.04
37,7,SMA007,Manager,Small,3,March,2500.65,1859.9,609.12,85.95,93.04
37,7,SMA007,Manager,Small,4,April,2720.96,1914.18,645.77,83.28,95.08
37,7,SMA007,Manager,Small,5,May,2741.77,1967.99,644.74,84.55,90.84
37,7,SMA007,Manager,Small,6,June,2484.43,1818.49,593.34,82.57,93.06
37,7,SMA007,Manager,Small,7,July,2384.86,1732.92,590.91,77.93,89.96
37,7,SMA007,Manager,Small,8,August,2528.9,1773.62,564.64,76.03,87.87
37,7,SMA007,Manager,Small,9,September,2306.81,1778.12,584.31,73.69,85.32
37,7,SMA007,Manager,Small,10,October,2454.43,1628.23,589.27,73.06,84.54
37,7,SMA007,Manager,Small,11,November,2454.04,1656.74,543.18,75.56,81.92
37,7,SMA007,Manager,Small,12,December,2490.71,1761.75,560.15,79.78,85.39
38,7,SMA007,Advisor,Small,1,January,1814.09,1402.31,405.84,76.64,0.0
38,7,SMA007,Advisor,Small,2,February,1898.62,1421.58,454.03,79.93,0.0
38,7,SMA007,Advisor,Small,3,March,1816.05,1473.76,440.85,82.1,0.0
38,7,SMA007,Advisor,Small,4,April,1815.68,1466.2,441.64,84.97,0.0
38,7,SMA007,Advisor,Small,5,May,1867.1,1444.76,422.62,84.25,0.0
38,7,SMA007,Advisor,Small,6,June,1803.82,1471.02,439.11,81.84,0.0
38,7,SMA007,Advisor,Small,7,July,1712.85,1464.99,429.64,79.86,0.0
38,7,SMA007,Advisor,Small,8,August,1806.66,1314.19,387.41,75.74,0.0
38,7,SMA007,Advisor,Small,9,September,1701.32,1266.07,402.01,72.66,0.0
38,7,SMA007,Advisor,Small,10,October,1656.99,1331.47,407.56,72.96,0.0
38,7,SMA007,Advisor,Small,11,November,1709.64,1280.98,410.5,74.7,0.0
38,7,SMA007,Advisor,Small,12,December,1820.2,1396.91,388.25,74.32,0.0
39,7,SMA007,Advisor,Small,1,January,1777.17,1447.8,425.12,75.79,0.0
39,7,SMA007,Advisor,Small,2,February,1766.58,1437.75,442.76,78.63,0.0
39,7,SMA007,Advisor,Small,3,March,1901.01,1511.41,451.66,80.43,0.0
39,7,SMA007,Advisor,Small,4,April,1879.13,1442.85,441.63,80.53,0.0
39,7,SMA007,Advisor,Small,5,May,1886.8,1460.24,459.41,81.76,0.0
39,7,SMA007,Advisor,Small,6,June,1911.37,1370.0,431.57,82.27,0.0
39,7,SMA007,Advisor,Small,7,July,1768.12,1405.6,439.19,78.79,0.0
39,7,SMA007,Advisor,Small,8,August,1744.74,1402.96,410.3,73.96,0.0
39,7,SMA007,Advisor,Small,9,September,1758.59,1279.82,404.52,75.03,0.0
39,7,SMA007,Advisor,Small,10,October,1655.17,1331.14,384.92,72.22,0.0
39,7,SMA007,Advisor,Small,11,November,1672.53,1355.19,396.67,74.35,0.0
39,7,SMA007,Advisor,Small,12,December,1831.14,1326.32,423.68,74.88,0.0
40,7,SMA007,Teller,Small,1,January,0.0,0.0,579.64,77.13,0.0
40,7,SMA007,Teller,Small,2,February,0.0,0.0,604.46,76.0,0.0
40,7,SMA007,Teller,Small,3,March,0.0,0.0,583.02,77.61,0.0
40,7,SMA007,Teller,Small,4,April,0.0,0.0,615.54,82.84,0.0
40,7,SMA007,Teller,Small,5,May,0.0,0.0,575.13,79.66,0.0
40,7,SMA007,Teller,Small,6,June,0.0,0.0,567.42,80.61,0.0
40,7,SMA007,Teller,Small,7,July,0.0,0.0,575.23,75.8,0.0
40,7,SMA007,Teller,Small,8,August,0.0,0.0,530.32,74.97,0.0
40,7,SMA007,Teller,Small,9,September,0.0,0.0,509.38,74.1,0.0
40,7,SMA007,Teller,Small,10,October,0.0,0.0,506.73,70.79,0.0
40,7,SMA007,Teller,Small,11,November,0.0,0.0,555.66,74.09,0.0
40,7,SMA007,Teller,Small,12,December,0.0,0.0,543.79,72.14,0.0
41,7,SMA007,Teller,Small,1,January,0.0,0.0,573.7,76.12,0.0
41,7,SMA007,Teller,Small,2,February,0.0,0.0,550.67,78.44,0.0
41,7,SMA007,Teller,Small,3,March,0.0,0.0,569.47,78.31,0.0
41,7,SMA007,Teller,Small,4,April,0.0,0.0,577.35,82.64,0.0
41,7,SMA007,Teller,Small,5,May,0.0,0.0,584.62,78.52,0.0
41,7,SMA007,Teller,Small,6,June,0.0,0.0,570.44,78.38,0.0
41,7,SMA007,Teller,Small,7,July,0.0,0.0,572.41,75.09,0.0
41,7,SMA007,Teller,Small,8,August,0.0,0.0,527.38,74.75,0.0
41,7,SMA007,Teller,Small,9,September,0.0,0.0,511.81,71.97,0.0
41,7,SMA007,Teller,Small,10,October,0.0,0.0,551.58,70.97,0.0
41,7,SMA007,Teller,Small,11,November,0.0,0.0,517.55,71.4,0.0
41,7,SMA007,Teller,Small,12,December,0.0,0.0,537.85,74.72,0.0
42,7,SMA007,Teller,Small,1,January,0.0,0.0,539.97,74.98,0.0
42,7,SMA007,Teller,Small,2,February,0.0,0.0,578.2,79.56,0.0
42,7,SMA007,Teller,Small,3,March,0.0,0.0,608.08,80.15,0.0
42,7,SMA007,Teller,Small,4,April,0.0,0.0,608.69,81.62,0.0
42,7,SMA007,Teller,Small,5,May,0.0,0.0,609.01,78.78,0.0
42,7,SMA007,Teller,Small,6,June,0.0,0.0,588.9,80.0,0.0
42,7,SMA007,Teller,Small,7,July,0.0,0.0,536.96,77.06,0.0
42,7,SMA007,Teller,Small,8,August,0.0,0.0,562.21,73.7,0.0
42,7,SMA007,Teller,Small,9,September,0.0,0.0,509.94,73.22,0.0
42,7,SMA007,Teller,Small,10,October,0.0,0.0,533.78,70.71,0.0
42,7,SMA007,Teller,Small,11,November,0.0,0.0,505.04,72.97,0.0
42,7,SMA007,Teller,Small,12,December,0.0,0.0,539.6,72.68,0.0
43,8,SMA008,Manager,Small,1,January,2581.57,1797.82,606.4,80.31,88.56
43,8,SMA008,Manager,Small,2,February,2670.38,1885.07,589.7,80.46,92.48
43,8,SMA008,Manager,Small,3,March,2667.43,1817.52,605.61,86.51,91.12
43,8,SMA008,Manager,Small,4,April,2671.23,1947.94,642.6,86.4,94.5
43,8,SMA008,Manager,Small,5,May,2508.89,1921.38,627.41,83.96,94.59
43,8,SMA008,Manager,Small,6,June,2455.85,1835.22,636.86,83.61,90.27
43,8,SMA008,Manager,Small,7,July,2602.02,1748.89,580.84,80.63,87.1
43,8,SMA008,Manager,Small,8,August,2374.63,1730.66,554.55,77.4,87.36
43,8,SMA008,Manager,Small,9,September,2336.58,1737.7,560.43,77.96,82.31
43,8,SMA008,Manager,Small,10,October,2416.67,1662.31,575.23,75.81,84.05
43,8,SMA008,Manager,Small,11,November,2289.65,1716.45,589.5,76.52,84.63
43,8,SMA008,Manager,Small,12,December,2486.43,1795.06,562.91,77.6,83.25
44,8,SMA008,Advisor,Small,1,January,1773.32,1405.35,432.82,80.18,0.0
44,8,SMA008,Advisor,Small,2,February,1818.0,1501.72,414.88,79.89,0.0
44,8,SMA008,Advisor,Small,3,March,1919.94,1510.53,428.66,83.81,0.0
44,8,SMA008,Advisor,Small,4,April,1876.9,1474.76,439.03,80.99,0.0
44,8,SMA008,Advisor,Small,5,May,1801.87,1427.06,433.45,82.08,0.0
44,8,SMA008,Advisor,Small,6,June,1816.22,1450.64,418.67,80.91,0.0
44,8,SMA008,Advisor,Small,7,July,1726.81,1429.63,437.42,78.76,0.0
44,8,SMA008,Advisor,Small,8,August,1684.15,1336.29,401.44,73.99,0.0
44,8,SMA008,Advisor,Small,9,September,1765.34,1358.61,413.17,75.27,0.0
44,8,SMA008,Advisor,Small,10,October,1771.65,1292.82,383.94,74.75,0.0
44,8,SMA008,Advisor,Small,11,November,1647.6,1392.64,379.32,72.72,0.0
44,8,SMA008,Advisor,Small,12,December,1696.93,1408.94,404.97,77.07,0.0
45,8,SMA008,Advisor,Small,1,January,1763.42,1465.04,435.02,77.92,0.0
45,8,SMA008,Advisor,Small,2,February,1864.44,1513.87,419.29,78.83,0.0
45,8,SMA008,Advisor,Small,3,March,1874.52,1483.86,459.6,81.5,0.0
45,8,SMA008,Advisor,Small,4,April,1964.63,1463.81,458.63,82.34,0.0
45,8,SMA008,Advisor,Small,5,May,1974.1,1433.68,443.61,79.97,0.0
45,8,SMA008,Advisor,Small,6,June,1820.94,1489.22,441.36,81.76,0.0
45,8,SMA008,Advisor,Small,7,July,1727.39,1458.45,440.39,78.98,0.0
45,8,SMA008,Advisor,Small,8,August,1677.0,1402.31,396.31,74.97,0.0
45,8,SMA008,Advisor,Small,9,September,1787.78,1369.87,387.19,72.92,0.0
45,8,SMA008,Advisor,Small,10,October,1685.27,1307.82,398.4,71.4,0.0
45,8,SMA008,Advisor,Small,11,November,1624.92,1320.41,404.16,75.7,0.0
45,8,SMA008,Advisor,Small,12,December,1782.02,1298.76,401.47,77.72,0.0
46,8,SMA008,Teller,Small,1,January,0.0,0.0,533.54,76.45,0.0
46,8,SMA008,Teller,Small,2,February,0.0,0.0,570.82,79.04,0.0
46,8,SMA008,Teller,Small,3,March,0.0,0.0,573.34,81.38,0.0
46,8,SMA008,Teller,Small,4,April,0.0,0.0,622.1,80.98,0.0
46,8,SMA008,Teller,Small,5,May,0.0,0.0,604.09,80.37,0.0
46,8,SMA008,Teller,Small,6,June,0.0,0.0,571.82,76.69,0.0
46,8,SMA008,Teller,Small,7,July,0.0,0.0,587.42,77.53,0.0
46,8,SMA008,Teller,Small,8,August,0.0,0.0,534.06,71.92,0.0
46,8,SMA008,Teller,Small,9,September,0.0,0.0,547.09,71.54,0.0
46,8,SMA008,Teller,Small,10,October,0.0,0.0,516.46,70.06,0.0
46,8,SMA008,Teller,Small,11,November,0.0,0.0,518.19,70.76,0.0
46,8,SMA008,Teller,Small,12,December,0.0,0.0,540.58,71.92,0.0
47,8,SMA008,Teller,Small,1,January,0.0,0.0,563.2,76.83,0.0
47,8,SMA008,Teller,Small,2,February,0.0,0.0,548.69,77.47,0.0
47,8,SMA008,Teller,Small,3,March,0.0,0.0,581.73,77.88,0.0
47,8,SMA008,Teller,Small,4,April,0.0,0.0,595.69,82.86,0.0
47,8,SMA008,Teller,Small,5,May,0.0,0.0,581.69,78.4,0.0
47,8,SMA008,Teller,Small,6,June,0.0,0.0,577.22,79.76,0.0
47,8,SMA008,Teller,Small,7,July,0.0,0.0,581.74,77.34,0.0
47,8,SMA008,Teller,Small,8,August,0.0,0.0,521.89,74.53,0.0
47,8,SMA008,Teller,Small,9,September,0.0,0.0,514.61,70.56,0.0
47,8,SMA008,Teller,Small,10,October,0.0,0.0,534.74,72.86,0.0
47,8,SMA008,Teller,Small,11,November,0.0,0.0,507.83,70.95,0.0
47,8,SMA008,Teller,Small,12,December,0.0,0.0,559.17,71.69,0.0
48,8,SMA008,Teller,Small,1,January,0.0,0.0,579.24,76.73,0.0
48,8,SMA008,Teller,Small,2,February,0.0,0.0,553.21,79.01,0.0
48,8,SMA008,Teller,Small,3,March,0.0,0.0,590.38,81.18,0.0
48,8,SMA008,Teller,Small,4,April,0.0,0.0,609.24,79.56,0.0
48,8,SMA008,Teller,Small,5,May,0.0,0.0,588.54,79.91,0.0
48,8,SMA008,Teller,Small,6,June,0.0,0.0,576.66,79.62,0.0
48,8,SMA008,Teller,Small,7,July,0.0,0.0,578.55,74.58,0.0
48,8,SMA008,Teller,Small,8,August,0.0,0.0,547.07,72.28,0.0
48,8,SMA008,Teller,Small,9,September,0.0,0.0,555.68,71.55,0.0
48,8,SMA008,Teller,Small,10,October,0.0,0.0,536.09,71.16,0.0
48,8,SMA008,Teller,Small,11,November,0.0,0.0,540.52,70.08,0.0
48,8,SMA008,Teller,Small,12,December,0.0,0.0,528.08,72.93,0.0
49,9,SMA009,Manager,Small,1,January,2498.82,1812.81,606.78,77.82,87.37
49,9,SMA009,Manager,Small,2,February,2678.08,1782.87,605.05,84.4,91.51
49,9,SMA009,Manager,Small,3,March,2739.11,1861.48,610.79,83.6,91.06
49,9,SMA009,Manager,Small,4,April,2760.66,1889.29,614.12,85.3,93.96
49,9,SMA009,Manager,Small,5,May,2566.31,1973.47,642.56,85.22,94.81
49,9,SMA009,Manager,Small,6,June,2526.01,1935.63,627.48,84.45,90.15
49,9,SMA009,Manager,Small,7,July,2377.56,1858.24,592.63,81.64,86.36
49,9,SMA009,Manager,Small,8,August,2492.71,1702.95,553.51,78.5,83.01
49,9,SMA009,Manager,Small,9,September,2433.41,1643.14,579.6,73.89,81.5
49,9,SMA009,Manager,Small,10,October,2269.85,1741.27,539.55,75.37,81.07
49,9,SMA009,Manager,Small,11,November,2427.0,1784.17,581.05,76.73,82.35
49,9,SMA009,Manager,Small,12,December,2373.21,1808.07,568.12,78.82,84.82
50,9,SMA009,Advisor,Small,1,January,1869.41,1358.3,402.63,79.62,0.0
50,9,SMA009,Advisor,Small,2,February,1857.38,1375.05,431.68,78.47,0.0
50,9,SMA009,Advisor,Small,3,March,1872.34,1411.42,450.38,79.92,0.0
50,9,SMA009,Advisor,Small,4,April,1883.37,1519.37,442.62,84.02,0.0
50,9,SMA009,Advisor,Small,5,May,1894.22,1542.63,453.69,83.16,0.0
50,9,SMA009,Advisor,Small,6,June,1763.93,1391.92,448.15,79.14,0.0
50,9,SMA009,Advisor,Small,7,July,1793.17,1456.22,401.37,77.44,0.0
50,9,SMA009,Advisor,Small,8,August,1746.98,1320.69,412.58,74.92,0.0
50,9,SMA009,Advisor,Small,9,September,1625.46,1319.36,411.85,74.4,0.0
50,9,SMA009,Advisor,Small,10,October,1634.66,1322.2,387.6,71.61,0.0
50,9,SMA009,Advisor,Small,11,November,1709.55,1263.21,406.96,74.94,0.0
50,9,SMA009,Advisor,Small,12,December,1665.41,1412.53,414.91,73.42,0.0
51,9,SMA009,Advisor,Small,1,January,1720.52,1384.25,422.81,79.67,0.0
51,9,SMA009,Advisor,Small,2,February,1767.83,1448.57,411.83,81.9,0.0
51,9,SMA009,Advisor,Small,3,March,1907.07,1455.96,450.02,81.5,0.0
51,9,SMA009,Advisor,Small,4,April,1857.95,1482.6,434.07,85.06,0.0
51,9,SMA009,Advisor,Small,5,May,1889.58,1531.45,439.8,83.92,0.0
51,9,SMA009,Advisor,Small,6,June,1814.48,1475.31,452.63,79.8,0.0
51,9,SMA009,Advisor,Small,7,July,1738.86,1433.6,417.13,77.06,0.0
51,9,SMA009,Advisor,Small,8,August,1730.35,1409.58,421.73,77.87,0.0
51,9,SMA009,Advisor,Small,9,September,1728.06,1288.51,394.43,75.65,0.0
51,9,SMA009,Advisor,Small,10,October,1683.93,1375.53,393.36,72.61,0.0
51,9,SMA009,Advisor,Small,11,November,1643.86,1331.23,388.06,74.89,0.0
51,9,SMA009,Advisor,Small,12,December,1824.22,1389.14,418.98,75.04,0.0
52,9,SMA009,Teller,Small,1,January,0.0,0.0,552.99,75.12,0.0
52,9,SMA009,Teller,Small,2,February,0.0,0.0,574.05,80.18,0.0
52,9,SMA009,Teller,Small,3,March,0.0,0.0,571.39,79.17,0.0
52,9,SMA009,Teller,Small,4,April,0.0,0.0,589.55,82.7,0.0
52,9,SMA009,Teller,Small,5,May,0.0,0.0,569.8,82.27,0.0
52,9,SMA009,Teller,Small,6,June,0.0,0.0,581.13,79.69,0.0
52,9,SMA009,Teller,Small,7,July,0.0,0.0,573.35,77.2,0.0
52,9,SMA009,Teller,Small,8,August,0.0,0.0,544.86,74.29,0.0
52,9,SMA009,Teller,Small,9,September,0.0,0.0,505.5,73.87,0.0
52,9,SMA009,Teller,Small,10,October,0.0,0.0,549.12,70.83,0.0
52,9,SMA009,Teller,Small,11,November,0.0,0.0,507.86,72.58,0.0
52,9,SMA009,Teller,Small,12,December,0.0,0.0,534.43,72.28,0.0
53,9,SMA009,Teller,Small,1,January,0.0,0.0,581.31,74.46,0.0
53,9,SMA009,Teller,Small,2,February,0.0,0.0,580.36,78.88,0.0
53,9,SMA009,Teller,Small,3,March,0.0,0.0,574.34,78.09,0.0
53,9,SMA009,Teller,Small,4,April,0.0,0.0,566.26,82.4,0.0
53,9,SMA009,Teller,Small,5,May,0.0,0.0,594.18,82.29,0.0
53,9,SMA009,Teller,Small,6,June,0.0,0.0,573.76,76.02,0.0
53,9,SMA009,Teller,Small,7,July,0.0,0.0,551.03,74.11,0.0
53,9,SMA009,Teller,Small,8,August,0.0,0.0,552.83,75.56,0.0
53,9,SMA009,Teller,Small,9,September,0.0,0.0,514.82,72.63,0.0
53,9,SMA009,Teller,Small,10,October,0.0,0.0,518.75,73.51,0.0
53,9,SMA009,Teller,Small,11,November,0.0,0.0,557.01,71.47,0.0
53,9,SMA009,Teller,Small,12,December,0.0,0.0,565.16,71.61,0.0
54,9,SMA009,Teller,Small,1,January,0.0,0.0,571.23,74.92,0.0
54,9,SMA009,Teller,Small,2,February,0.0,0.0,605.36,79.02,0.0
54,9,SMA009,Teller,Small,3,March,0.0,0.0,611.02,82.0,0.0
54,9,SMA009,Teller,Small,4,April,0.0,0.0,575.77,80.42,0.0
54,9,SMA009,Teller,Small,5,May,0.0,0.0,581.74,79.31,0.0
54,9,SMA009,Teller,Small,6,June,0.0,0.0,588.76,76.55,0.0
54,9,SMA009,Teller,Small,7,July,0.0,0.0,547.77,74.1,0.0
54,9,SMA009,Teller,Small,8,August,0.0,0.0,565.65,75.32,0.0
54,9,SMA009,Teller,Small,9,September,0.0,0.0,544.81,70.94,0.0
54,9,SMA009,Teller,Small,10,October,0.0,0.0,512.55,69.67,0.0
54,9,SMA009,Teller,Small,11,November,0.0,0.0,522.47,73.82,0.0
54,9,SMA009,Teller,Small,12,December,0.0,0.0,568.68,74.3,0.0
55,10,SMA010,Manager,Small,1,January,2541.23,1820.26,573.37,78.27,90.21
55,10,SMA010,Manager,Small,2,February,2684.84,1795.71,631.49,80.38,90.28
55,10,SMA010,Manager,Small,3,March,2678.72,1838.66,644.87,83.59,93.27
55,10,SMA010,Manager,Small,4,April,2568.55,1968.59,649.24,84.78,94.43
55,10,SMA010,Manager,Small,5,May,2621.81,1937.38,636.97,85.98,92.25
55,10,SMA010,Manager,Small,6,June,2576.95,1776.05,647.3,81.23,92.7
55,10,SMA010,Manager,Small,7,July,2518.86,1744.08,577.44,81.26,86.35
55,10,SMA010,Manager,Small,8,August,2509.54,1790.75,566.15,77.11,87.08
55,10,SMA010,Manager,Small,9,September,2321.92,1691.5,576.82,74.56,82.18
55,10,SMA010,Manager,Small,10,October,2313.52,1648.14,536.19,76.96,83.63
55,10,SMA010,Manager,Small,11,November,2318.3,1648.67,543.89,75.82,85.44
55,10,SMA010,Manager,Small,12,December,2318.4,1790.64,577.93,78.41,87.4
56,10,SMA010,Advisor,Small,1,January,1790.27,1466.8,427.33,77.15,0.0
56,10,SMA010,Advisor,Small,2,February,1930.84,1470.56,437.16,82.55,0.0
56,10,SMA010,Advisor,Small,3,March,1936.54,1446.1,435.55,83.58,0.0
56,10,SMA010,Advisor,Small,4,April,1869.89,1482.38,447.24,83.9,0.0
56,10,SMA010,Advisor,Small,5,May,1831.15,1500.86,437.84,83.92,0.0
56,10,SMA010,Advisor,Small,6,June,1908.93,1506.2,428.41,82.12,0.0
56,10,SMA010,Advisor,Small,7,July,1737.48,1433.3,415.19,80.1,0.0
56,10,SMA010,Advisor,Small,8,August,1796.33,1341.9,422.48,74.07,0.0
56,10,SMA010,Advisor,Small,9,September,1695.27,1369.38,414.32,72.4,0.0
56,10,SMA010,Advisor,Small,10,October,1644.12,1252.36,393.71,72.31,0.0
56,10,SMA010,Advisor,Small,11,November,1706.01,1281.9,411.31,75.52,0.0
56,10,SMA010,Advisor,Small,12,December,1691.86,1372.51,407.36,75.37,0.0
