employee_id,branch_id,month_number,month_name,survey_response_count,lei_score
83,14,12,December,7,3.7
84,14,1,January,7,3.85
84,14,2,February,12,3.89
84,14,3,March,10,3.73
84,14,4,April,6,3.95
84,14,5,May,10,3.6
84,14,6,June,14,3.77
84,14,7,July,7,3.5
84,14,8,August,5,3.76
84,14,9,September,6,3.33
84,14,10,October,10,3.45
84,14,11,November,9,3.33
84,14,12,December,7,3.72
85,15,1,January,14,4.12
85,15,2,February,7,4.12
85,15,3,March,13,4.28
85,15,4,April,15,4.13
85,15,5,May,14,4.22
85,15,6,June,15,3.95
85,15,7,July,10,3.98
85,15,8,August,12,4.37
85,15,9,September,7,3.57
85,15,10,October,13,3.37
85,15,11,November,9,4.2
85,15,12,December,6,4.04
86,15,1,January,15,4.24
86,15,2,February,8,4.32
86,15,3,March,9,4.25
86,15,4,April,13,3.93
86,15,5,May,13,3.78
86,15,6,June,7,3.93
86,15,7,July,4,3.5
86,15,8,August,7,3.53
86,15,9,September,9,4.14
86,15,10,October,15,3.28
86,15,11,November,6,3.9
86,15,12,December,12,3.6
87,15,1,January,14,3.78
87,15,2,February,8,3.98
87,15,3,March,8,4.02
87,15,4,April,15,4.05
87,15,5,May,9,3.68
87,15,6,June,10,4.72
87,15,7,July,12,4.13
87,15,8,August,4,3.96
87,15,9,September,12,3.75
87,15,10,October,15,3.56
87,15,11,November,14,4.03
87,15,12,December,15,4.05
88,15,1,January,6,4.03
88,15,2,February,13,3.47
88,15,3,March,5,4.23
88,15,4,April,12,4.16
88,15,5,May,8,4.45
88,15,6,June,4,4.26
88,15,7,July,6,3.14
88,15,8,August,13,3.88
88,15,9,September,7,3.62
88,15,10,October,5,4.14
88,15,11,November,11,3.62
88,15,12,December,14,3.69
89,15,1,January,9,4.18
89,15,2,February,14,4.06
89,15,3,March,7,4.37
89,15,4,April,11,3.83
89,15,5,May,13,3.61
89,15,6,June,14,3.88
89,15,7,July,5,4.24
89,15,8,August,8,3.34
89,15,9,September,10,3.82
89,15,10,October,5,3.3
89,15,11,November,15,3.49
89,15,12,December,15,3.68
90,15,1,January,7,3.9
90,15,2,February,6,4.38
90,15,3,March,8,4.5
90,15,4,April,4,3.71
90,15,5,May,11,3.97
90,15,6,June,6,3.91
90,15,7,July,10,3.77
90,15,8,August,15,3.26
90,15,9,September,14,3.54
90,15,10,October,9,3.99
90,15,11,November,7,3.96
90,15,12,December,10,3.9
91,16,1,January,15,4.05
91,16,2,February,15,3.88
91,16,3,March,13,4.29
91,16,4,April,5,4.6
91,16,5,May,8,4.3
91,16,6,June,7,3.85
91,16,7,July,7,3.84
91,16,8,August,14,3.48
91,16,9,September,11,4.2
91,16,10,October,10,3.99
91,16,11,November,4,3.91
91,16,12,December,10,4.02
92,16,1,January,13,3.61
92,16,2,February,14,3.5
92,16,3,March,13,4.2
92,16,4,April,9,4.3
92,16,5,May,8,4.08
92,16,6,June,11,3.84
92,16,7,July,11,3.77
92,16,8,August,13,3.53
92,16,9,September,4,3.67
92,16,10,October,12,3.71
92,16,11,November,8,3.77
92,16,12,December,5,3.58
93,16,1,January,13,3.6
93,16,2,February,8,3.97
93,16,3,March,12,4.22
93,16,4,April,14,3.96
93,16,5,May,10,4.05
93,16,6,June,14,4.21
93,16,7,July,14,3.82
93,16,8,August,7,3.79
93,16,9,September,12,3.61
93,16,10,October,5,3.79
93,16,11,November,14,3.75
93,16,12,December,5,3.54
94,16,1,January,14,4.08
94,16,2,February,15,3.79
94,16,3,March,6,4.03
94,16,4,April,11,3.74
94,16,5,May,5,4.45
94,16,6,June,6,3.72
94,16,7,July,13,3.94
94,16,8,August,14,3.91
94,16,9,September,10,3.71
94,16,10,October,8,3.34
94,16,11,November,13,3.74
94,16,12,December,10,3.53
95,16,1,January,7,3.82
95,16,2,February,4,3.87
95,16,3,March,4,4.27
95,16,4,April,11,4.17
95,16,5,May,13,3.9
95,16,6,June,9,3.89
95,16,7,July,11,3.58
95,16,8,August,11,3.87
95,16,9,September,14,3.49
95,16,10,October,14,3.43
95,16,11,November,15,3.79
95,16,12,December,5,3.49
96,16,1,January,13,3.84
96,16,2,February,14,3.78
96,16,3,March,8,4.05
96,16,4,April,10,4.09
96,16,5,May,6,3.81
96,16,6,June,11,4.12
96,16,7,July,14,3.77
96,16,8,August,13,3.9
96,16,9,September,10,3.46
96,16,10,October,13,3.7
96,16,11,November,15,3.49
96,16,12,December,10,3.59
97,17,1,January,9,4.14
97,17,2,February,15,3.88
97,17,3,March,11,4.1
97,17,4,April,6,4.17
97,17,5,May,10,4.23
97,17,6,June,7,3.86
97,17,7,July,7,4.34
97,17,8,August,8,4.23
97,17,9,September,12,3.94
97,17,10,October,5,4.31
97,17,11,November,5,3.74
97,17,12,December,10,3.86
98,17,1,January,10,4.22
98,17,2,February,9,4.01
98,17,3,March,15,4.2
98,17,4,April,4,4.19
98,17,5,May,8,4.08
98,17,6,June,4,4.29
98,17,7,July,11,3.84
98,17,8,August,6,3.34
98,17,9,September,6,3.84
98,17,10,October,7,3.99
98,17,11,November,4,3.52
98,17,12,December,11,3.79
99,17,1,January,8,3.89
99,17,2,February,6,4.2
99,17,3,March,9,4.4
99,17,4,April,5,4.07
99,17,5,May,13,3.7
99,17,6,June,10,4.38
99,17,7,July,5,3.78
99,17,8,August,10,4.18
99,17,9,September,8,3.87
99,17,10,October,7,3.6
99,17,11,November,13,3.78
99,17,12,December,14,3.53
100,17,1,January,9,3.72
100,17,2,February,11,4.08
100,17,3,March,12,4.35
100,17,4,April,11,4.06
100,17,5,May,11,3.97
100,17,6,June,11,3.85
100,17,7,July,10,4.05
100,17,8,August,7,3.68
100,17,9,September,6,3.73
100,17,10,October,7,4.19
100,17,11,November,7,3.41
100,17,12,December,9,3.74
101,17,1,January,6,3.84
101,17,2,February,15,4.11
101,17,3,March,9,4.15
101,17,4,April,8,4.44
101,17,5,May,8,4.03
101,17,6,June,4,4.19
101,17,7,July,6,3.52
101,17,8,August,12,3.65
101,17,9,September,6,3.73
101,17,10,October,14,3.73
101,17,11,November,15,3.46
101,17,12,December,6,4.0
102,17,1,January,12,3.74
102,17,2,February,10,3.97
102,17,3,March,9,4.41
102,17,4,April,4,3.89
102,17,5,May,15,4.05
102,17,6,June,7,3.73
102,17,7,July,10,3.49
102,17,8,August,4,3.87
102,17,9,September,14,3.36
102,17,10,October,5,3.53
102,17,11,November,14,3.55
102,17,12,December,14,3.41
103,18,1,January,8,4.11
103,18,2,February,12,4.46
103,18,3,March,12,4.45
103,18,4,April,12,4.08
103,18,5,May,12,4.41
103,18,6,June,15,4.44
103,18,7,July,12,3.71
103,18,8,August,15,3.84
103,18,9,September,6,3.72
103,18,10,October,15,4.34
103,18,11,November,5,3.77
103,18,12,December,5,4.02
104,18,1,January,9,3.8
104,18,2,February,10,3.99
104,18,3,March,4,3.83
104,18,4,April,12,4.35
104,18,5,May,12,4.43
104,18,6,June,7,3.75
104,18,7,July,13,3.98
104,18,8,August,4,4.02
104,18,9,September,9,3.35
104,18,10,October,8,3.96
104,18,11,November,15,3.37
104,18,12,December,7,4.06
105,18,1,January,9,4.04
105,18,2,February,6,3.75
105,18,3,March,12,3.98
105,18,4,April,15,4.17
105,18,5,May,5,4.18
105,18,6,June,15,4.38
105,18,7,July,10,4.14
105,18,8,August,6,3.89
105,18,9,September,12,3.56
105,18,10,October,4,4.0
105,18,11,November,4,3.7
105,18,12,December,6,3.94
106,18,1,January,15,3.75
106,18,2,February,10,3.89
106,18,3,March,11,4.07
106,18,4,April,7,4.39
106,18,5,May,8,3.86
106,18,6,June,6,3.69
106,18,7,July,4,3.85
106,18,8,August,4,3.51
106,18,9,September,10,3.87
106,18,10,October,10,3.51
106,18,11,November,9,4.06
106,18,12,December,13,3.65
107,18,1,January,12,3.91
107,18,2,February,4,3.34
107,18,3,March,7,3.57
107,18,4,April,4,3.99
107,18,5,May,13,4.21
107,18,6,June,14,3.78
107,18,7,July,7,3.71
107,18,8,August,10,3.82
107,18,9,September,9,3.56
107,18,10,October,8,3.72
107,18,11,November,5,3.13
107,18,12,December,9,3.28
108,18,1,January,9,3.99
108,18,2,February,9,4.22
108,18,3,March,10,4.17
108,18,4,April,11,4.12
108,18,5,May,5,3.96
108,18,6,June,10,4.13
108,18,7,July,12,3.64
108,18,8,August,4,4.13
108,18,9,September,14,3.54
108,18,10,October,5,3.47
108,18,11,November,4,3.71
108,18,12,December,10,3.55
109,19,1,January,12,4.17
109,19,2,February,6,4.02
109,19,3,March,10,4.34
109,19,4,April,7,4.58
109,19,5,May,12,3.8
109,19,6,June,11,4.46
109,19,7,July,14,3.74
109,19,8,August,8,3.74
109,19,9,September,13,3.56
109,19,10,October,4,3.33
109,19,11,November,9,3.73
109,19,12,December,6,4.14
110,19,1,January,8,3.38
110,19,2,February,9,4.42
110,19,3,March,6,3.73
110,19,4,April,15,4.27
110,19,5,May,14,4.24
110,19,6,June,13,3.59
110,19,7,July,12,4.06
110,19,8,August,14,3.96
110,19,9,September,8,3.86
110,19,10,October,5,3.57
110,19,11,November,8,3.78
110,19,12,December,9,3.96
111,19,1,January,9,4.42
111,19,2,February,10,4.15
111,19,3,March,14,4.13
111,19,4,April,12,3.91
111,19,5,May,10,4.1
111,19,6,June,6,4.3
111,19,7,July,12,3.94
111,19,8,August,12,3.89
111,19,9,September,10,3.93
111,19,10,October,14,3.9
111,19,11,November,9,3.88
111,19,12,December,11,3.9
112,19,1,January,10,3.4
112,19,2,February,13,3.73
112,19,3,March,7,4.27
112,19,4,April,9,3.87
112,19,5,May,15,3.65
112,19,6,June,14,4.24
112,19,7,July,8,4.01
112,19,8,August,11,3.82
112,19,9,September,7,3.91
112,19,10,October,8,3.42
112,19,11,November,11,2.95
112,19,12,December,12,3.18
113,19,1,January,5,3.73
113,19,2,February,14,3.88
113,19,3,March,11,3.36
113,19,4,April,7,4.55
113,19,5,May,15,3.92
113,19,6,June,4,4.11
113,19,7,July,11,3.87
113,19,8,August,11,3.37
113,19,9,September,5,3.8
113,19,10,October,5,3.95
113,19,11,November,10,3.44
113,19,12,December,13,3.59
114,19,1,January,11,4.02
114,19,2,February,15,3.48
114,19,3,March,11,4.08
114,19,4,April,7,3.82
114,19,5,May,15,3.86
114,19,6,June,7,3.9
114,19,7,July,8,3.94
114,19,8,August,4,3.6
114,19,9,September,4,3.28
114,19,10,October,4,3.55
114,19,11,November,6,3.54
114,19,12,December,10,3.69
115,20,1,January,14,4.37
115,20,2,February,5,4.5
115,20,3,March,4,4.14
115,20,4,April,13,4.13
115,20,5,May,5,4.45
115,20,6,June,6,4.09
115,20,7,July,12,4.29
115,20,8,August,7,4.01
115,20,9,September,9,4.19
115,20,10,October,10,4.02
115,20,11,November,15,3.65
115,20,12,December,9,3.63
116,20,1,January,9,3.88
116,20,2,February,15,4.13
116,20,3,March,6,4.13
116,20,4,April,14,4.47
116,20,5,May,12,3.97
116,20,6,June,10,4.31
116,20,7,July,7,4.04
116,20,8,August,10,3.51
116,20,9,September,4,3.69
116,20,10,October,15,3.77
116,20,11,November,4,3.93
116,20,12,December,13,3.76
117,20,1,January,15,3.82
117,20,2,February,5,3.34
117,20,3,March,15,4.64
117,20,4,April,11,4.21
117,20,5,May,9,3.81
117,20,6,June,14,4.37
117,20,7,July,13,3.71
117,20,8,August,4,4.03
117,20,9,September,14,3.58
117,20,10,October,10,4.0
117,20,11,November,9,3.69
117,20,12,December,15,3.78
118,20,1,January,9,3.72
118,20,2,February,6,3.98
118,20,3,March,4,3.89
118,20,4,April,8,4.3
118,20,5,May,4,4.0
118,20,6,June,11,4.0
118,20,7,July,10,3.54
118,20,8,August,10,3.82
118,20,9,September,4,3.65
118,20,10,October,10,3.65
118,20,11,November,9,3.52
118,20,12,December,10,3.68
119,20,1,January,12,3.66
119,20,2,February,12,3.95
119,20,3,March,8,3.99
119,20,4,April,11,4.57
119,20,5,May,10,3.92
119,20,6,June,13,3.96
119,20,7,July,13,3.86
119,20,8,August,4,3.66
119,20,9,September,9,3.41
119,20,10,October,8,2.98
119,20,11,November,6,3.54
119,20,12,December,12,3.33
120,20,1,January,6,3.65
120,20,2,February,13,3.42
120,20,3,March,4,3.98
120,20,4,April,4,4.45
120,20,5,May,15,4.18
120,20,6,June,6,4.13
120,20,7,July,4,3.52
120,20,8,August,7,4.02
120,20,9,September,6,3.37
120,20,10,October,9,3.96
120,20,11,November,15,3.35
120,20,12,December,12,3.4
121,21,1,January,13,3.86
121,21,2,February,9,4.46
121,21,3,March,5,3.75
121,21,4,April,7,4.15
121,21,5,May,11,4.36
121,21,6,June,7,4.23
121,21,7,July,12,4.31
121,21,8,August,8,3.9
121,21,9,September,11,3.44
121,21,10,October,14,3.73
121,21,11,November,10,3.74
121,21,12,December,14,4.34
122,21,1,January,5,3.86
122,21,2,February,6,3.94
122,21,3,March,9,4.1
122,21,4,April,9,3.74
122,21,5,May,13,4.33
122,21,6,June,7,3.95
122,21,7,July,8,3.76
122,21,8,August,12,3.88
122,21,9,September,4,3.49
122,21,10,October,5,3.16
122,21,11,November,15,3.54
122,21,12,December,5,3.64
123,21,1,January,14,4.38
123,21,2,February,12,3.97
123,21,3,March,5,4.1
123,21,4,April,12,4.13
123,21,5,May,15,3.85
123,21,6,June,11,3.47
123,21,7,July,7,3.77
123,21,8,August,4,3.62
123,21,9,September,4,3.51
123,21,10,October,10,3.68
123,21,11,November,11,3.32
123,21,12,December,7,4.4
124,21,1,January,5,3.85
124,21,2,February,8,4.21
124,21,3,March,14,3.92
124,21,4,April,15,3.91
124,21,5,May,15,3.79
124,21,6,June,15,3.81
124,21,7,July,5,4.01
124,21,8,August,5,4.24
124,21,9,September,6,3.44
124,21,10,October,8,3.81
124,21,11,November,11,4.01
124,21,12,December,13,3.86
125,21,1,January,14,4.02
125,21,2,February,15,4.04
125,21,3,March,4,3.69
125,21,4,April,13,4.67
125,21,5,May,6,4.28
125,21,6,June,6,3.41
125,21,7,July,9,3.43
125,21,8,August,14,3.78
125,21,9,September,14,3.22
125,21,10,October,14,3.47
125,21,11,November,12,3.61
125,21,12,December,5,4.1
126,21,1,January,13,3.98
126,21,2,February,7,3.88
126,21,3,March,9,4.23
126,21,4,April,9,4.44
126,21,5,May,14,3.94
126,21,6,June,4,4.04
126,21,7,July,11,3.64
126,21,8,August,15,4.04
126,21,9,September,9,3.63
126,21,10,October,14,3.32
126,21,11,November,6,4.04
126,21,12,December,6,3.94
127,22,1,January,14,4.06
127,22,2,February,13,4.3
127,22,3,March,10,4.2
127,22,4,April,8,4.56
127,22,5,May,9,4.24
127,22,6,June,10,4.11
127,22,7,July,5,4.28
127,22,8,August,4,3.32
127,22,9,September,12,4.02
127,22,10,October,10,3.23
127,22,11,November,11,3.5
127,22,12,December,5,3.84
128,22,1,January,12,3.68
128,22,2,February,8,3.89
128,22,3,March,12,4.04
128,22,4,April,13,3.87
128,22,5,May,5,3.99
128,22,6,June,6,4.12
128,22,7,July,13,4.0
128,22,8,August,10,3.49
128,22,9,September,14,3.15
128,22,10,October,13,3.94
128,22,11,November,6,3.04
128,22,12,December,14,3.91
129,22,1,January,14,3.77
129,22,2,February,11,4.26
129,22,3,March,14,4.29
129,22,4,April,5,4.19
129,22,5,May,4,3.9
129,22,6,June,14,4.34
129,22,7,July,5,3.51
129,22,8,August,11,3.7
129,22,9,September,15,3.44
129,22,10,October,5,3.81
129,22,11,November,5,3.4
129,22,12,December,4,3.33
130,22,1,January,14,4.03
130,22,2,February,11,3.79
130,22,3,March,12,3.75
130,22,4,April,9,3.76
130,22,5,May,10,4.12
130,22,6,June,5,4.17
130,22,7,July,12,3.61
130,22,8,August,5,3.54
130,22,9,September,15,3.7
130,22,10,October,6,3.24
130,22,11,November,11,3.62
130,22,12,December,13,3.47
131,22,1,January,6,3.44
131,22,2,February,15,4.22
131,22,3,March,11,4.46
131,22,4,April,13,3.99
131,22,5,May,13,3.71
131,22,6,June,7,4.09
131,22,7,July,12,4.01
131,22,8,August,5,3.96
131,22,9,September,13,3.43
131,22,10,October,11,3.28
131,22,11,November,11,3.56
131,22,12,December,15,3.51
132,22,1,January,7,3.74
132,22,2,February,13,4.59
132,22,3,March,15,4.32
132,22,4,April,6,3.54
132,22,5,May,14,4.08
132,22,6,June,5,4.18
132,22,7,July,7,4.05
132,22,8,August,12,3.5
132,22,9,September,6,4.1
132,22,10,October,14,3.69
132,22,11,November,7,3.78
132,22,12,December,10,3.4
133,23,1,January,13,3.63
133,23,2,February,12,4.52
133,23,3,March,12,3.92
133,23,4,April,9,4.18
133,23,5,May,6,4.12
133,23,6,June,6,4.2
133,23,7,July,6,4.04
133,23,8,August,5,3.85
133,23,9,September,8,3.5
133,23,10,October,15,3.86
133,23,11,November,12,3.78
133,23,12,December,10,3.86
134,23,1,January,5,3.94
134,23,2,February,7,4.07
134,23,3,March,4,3.95
134,23,4,April,9,3.72
134,23,5,May,5,4.04
134,23,6,June,11,4.21
134,23,7,July,14,4.4
134,23,8,August,7,3.67
134,23,9,September,12,3.75
134,23,10,October,14,3.57
134,23,11,November,10,3.61
134,23,12,December,14,3.81
135,23,1,January,8,4.13
135,23,2,February,14,4.01
135,23,3,March,6,4.42
135,23,4,April,13,3.93
135,23,5,May,9,4.2
135,23,6,June,12,4.14
135,23,7,July,15,3.82
135,23,8,August,11,3.81
135,23,9,September,9,3.81
135,23,10,October,10,3.86
135,23,11,November,11,3.98
135,23,12,December,15,3.86
136,23,1,January,11,3.73
136,23,2,February,15,3.88
136,23,3,March,5,4.01
136,23,4,April,5,4.27
136,23,5,May,7,4.32
136,23,6,June,13,3.61
136,23,7,July,13,3.85
136,23,8,August,13,3.77
136,23,9,September,10,3.69
136,23,10,October,8,3.38
136,23,11,November,15,4.05
136,23,12,December,4,3.32
137,23,1,January,5,3.83
137,23,2,February,14,3.87
137,23,3,March,13,4.12
137,23,4,April,9,3.83
137,23,5,May,4,4.15
137,23,6,June,12,3.83
137,23,7,July,5,3.44
137,23,8,August,4,3.95
137,23,9,September,15,3.63
137,23,10,October,10,3.58
137,23,11,November,14,3.45
137,23,12,December,13,3.79
138,23,1,January,12,3.99
138,23,2,February,4,4.21
138,23,3,March,8,3.92
138,23,4,April,6,4.04
138,23,5,May,5,4.31
138,23,6,June,6,4.07
138,23,7,July,10,4.44
138,23,8,August,6,3.81
138,23,9,September,7,3.42
138,23,10,October,7,3.69
138,23,11,November,7,3.48
138,23,12,December,10,3.91
139,24,1,January,4,3.71
139,24,2,February,11,4.03
139,24,3,March,9,4.06
139,24,4,April,9,4.37
139,24,5,May,15,4.23
139,24,6,June,13,4.26
139,24,7,July,6,4.23
139,24,8,August,8,3.59
139,24,9,September,12,4.15
139,24,10,October,12,4.0
139,24,11,November,14,3.79
139,24,12,December,15,3.95
140,24,1,January,10,3.55
140,24,2,February,4,4.1
140,24,3,March,12,4.23
140,24,4,April,13,4.15
140,24,5,May,14,4.06
140,24,6,June,5,3.91
140,24,7,July,14,4.28
140,24,8,August,9,3.45
140,24,9,September,9,3.63
140,24,10,October,5,3.6
140,24,11,November,13,3.5
140,24,12,December,7,3.49
141,24,1,January,9,4.19
141,24,2,February,4,4.31
141,24,3,March,9,4.13
141,24,4,April,12,4.26
141,24,5,May,6,4.0
141,24,6,June,9,3.87
141,24,7,July,11,3.54
141,24,8,August,4,3.83
141,24,9,September,4,3.89
141,24,10,October,11,3.87
141,24,11,November,14,3.57
141,24,12,December,9,3.62
142,24,1,January,6,3.58
142,24,2,February,12,3.91
142,24,3,March,15,4.28
142,24,4,April,14,3.43
142,24,5,May,9,4.06
142,24,6,June,14,3.93
142,24,7,July,7,3.41
142,24,8,August,15,3.66
142,24,9,September,5,3.32
142,24,10,October,12,3.79
142,24,11,November,13,3.6
142,24,12,December,14,3.61
143,24,1,January,8,3.77
143,24,2,February,9,3.7
143,24,3,March,9,4.18
143,24,4,April,9,3.7
143,24,5,May,6,4.23
143,24,6,June,5,4.34
143,24,7,July,14,3.89
143,24,8,August,7,3.47
143,24,9,September,8,3.74
143,24,10,October,14,3.79
143,24,11,November,10,3.88
143,24,12,December,12,3.64
144,24,1,January,11,3.84
144,24,2,February,11,3.8
144,24,3,March,10,3.94
144,24,4,April,13,4.33
144,24,5,May,6,4.21
144,24,6,June,14,4.02
144,24,7,July,5,3.86
144,24,8,August,4,3.69
144,24,9,September,11,3.4
144,24,10,October,10,3.77
144,24,11,November,9,3.71
144,24,12,December,14,3.47
145,25,1,January,5,3.57
145,25,2,February,4,4.04
145,25,3,March,7,4.17
145,25,4,April,8,4.13
145,25,5,May,6,4.47
145,25,6,June,7,4.01
145,25,7,July,5,3.74
145,25,8,August,14,4.22
145,25,9,September,10,4.06
145,25,10,October,9,3.7
145,25,11,November,11,3.6
145,25,12,December,15,3.57
146,25,1,January,4,4.04
146,25,2,February,12,3.78
146,25,3,March,13,4.02
146,25,4,April,8,3.97
146,25,5,May,15,4.26
146,25,6,June,5,3.86
146,25,7,July,15,3.88
146,25,8,August,7,3.95
146,25,9,September,14,3.86
146,25,10,October,6,3.48
146,25,11,November,4,4.15
146,25,12,December,10,4.1
147,25,1,January,14,3.79
147,25,2,February,4,4.72
147,25,3,March,9,3.79
147,25,4,April,12,3.69
147,25,5,May,5,4.15
147,25,6,June,15,3.98
147,25,7,July,15,3.84
147,25,8,August,5,3.63
147,25,9,September,15,3.75
147,25,10,October,9,3.78
147,25,11,November,9,3.49
147,25,12,December,5,3.71
148,25,1,January,7,3.53
148,25,2,February,7,3.68
148,25,3,March,5,3.86
148,25,4,April,7,4.05
148,25,5,May,7,4.22
148,25,6,June,13,3.67
148,25,7,July,10,3.57
148,25,8,August,12,3.52
148,25,9,September,9,3.72
148,25,10,October,11,3.63
148,25,11,November,11,3.54
148,25,12,December,7,3.75
149,25,1,January,9,3.92
149,25,2,February,7,4.14
149,25,3,March,14,4.03
149,25,4,April,4,4.4
149,25,5,May,9,4.0
149,25,6,June,13,3.73
149,25,7,July,9,4.19
149,25,8,August,4,4.27
149,25,9,September,11,3.87
149,25,10,October,7,3.09
149,25,11,November,5,3.72
149,25,12,December,10,3.6
150,25,1,January,5,3.93
150,25,2,February,11,4.21
150,25,3,March,6,3.66
150,25,4,April,4,4.03
150,25,5,May,14,3.91
150,25,6,June,15,3.91
150,25,7,July,6,4.0
150,25,8,August,12,3.69
150,25,9,September,5,3.73
150,25,10,October,4,3.41
150,25,11,November,11,3.87
150,25,12,December,8,3.38
151,26,1,January,15,3.27
151,26,2,February,13,4.24
151,26,3,March,8,4.43
151,26,4,April,10,4.15
151,26,5,May,8,3.92
151,26,6,June,11,3.59
151,26,7,July,15,3.93
151,26,8,August,4,3.85
151,26,9,September,6,3.93
151,26,10,October,4,3.45
151,26,11,November,12,3.66
151,26,12,December,7,3.89
152,26,1,January,4,3.81
152,26,2,February,10,4.23
152,26,3,March,10,3.88
152,26,4,April,15,4.0
152,26,5,May,7,3.92
152,26,6,June,5,4.28
152,26,7,July,12,3.9
152,26,8,August,5,3.93
152,26,9,September,12,3.77
152,26,10,October,11,3.87
152,26,11,November,14,3.65
152,26,12,December,5,3.84
153,26,1,January,9,3.58
153,26,2,February,6,3.5
153,26,3,March,14,3.48
153,26,4,April,5,4.27
153,26,5,May,4,4.28
153,26,6,June,14,4.16
153,26,7,July,15,3.9
153,26,8,August,6,3.91
153,26,9,September,8,3.74
153,26,10,October,5,3.93
153,26,11,November,12,3.54
153,26,12,December,6,4.1
154,26,1,January,15,3.78
154,26,2,February,12,4.18
154,26,3,March,11,3.91
154,26,4,April,7,3.95
154,26,5,May,11,3.95
154,26,6,June,7,3.89
154,26,7,July,8,3.56
154,26,8,August,11,3.65
154,26,9,September,10,3.52
154,26,10,October,8,3.86
154,26,11,November,4,3.87
154,26,12,December,9,3.75
155,26,1,January,8,3.87
155,26,2,February,15,3.62
155,26,3,March,8,4.1
155,26,4,April,6,4.1
155,26,5,May,14,3.82
155,26,6,June,13,3.96
155,26,7,July,5,3.58
155,26,8,August,4,3.55
155,26,9,September,14,3.6
155,26,10,October,5,3.47
155,26,11,November,7,3.6
155,26,12,December,10,3.73
156,26,1,January,5,3.48
156,26,2,February,6,3.87
156,26,3,March,11,3.97
156,26,4,April,13,4.36
156,26,5,May,14,4.05
156,26,6,June,7,3.9
156,26,7,July,11,3.98
156,26,8,August,15,3.86
156,26,9,September,15,3.66
156,26,10,October,13,3.07
156,26,11,November,11,3.78
156,26,12,December,4,3.77
157,27,1,January,12,4.62
157,27,2,February,10,3.96
157,27,3,March,9,3.96
157,27,4,April,5,4.27
157,27,5,May,5,4.13
157,27,6,June,10,4.4
157,27,7,July,9,4.75
157,27,8,August,15,3.76
157,27,9,September,11,3.66
157,27,10,October,14,3.76
157,27,11,November,8,3.54
157,27,12,December,12,4.07
158,27,1,January,10,4.04
158,27,2,February,4,4.33
158,27,3,March,11,3.95
158,27,4,April,6,4.1
158,27,5,May,10,4.13
